municipality_code;uf;health_region_code;health_region_id;establishment_rows;selected_region_rows;distinct_region_codes;region_conflict;source
314600;MG;0010;MG-0010;94;89;0001|0010;True;CNES_ST_REGSAUDE_MODE
314610;MG;0002;MG-0002;192;181;0001|0002;True;CNES_ST_REGSAUDE_MODE
314620;MG;0017;MG-0017;6;4;0017|0117;True;CNES_ST_REGSAUDE_MODE
314625;MG;0006;MG-0006;5;4;0006;False;CNES_ST_REGSAUDE_MODE
314630;MG;0017;MG-0017;22;19;0017;False;CNES_ST_REGSAUDE_MODE
314640;MG;0014;MG-0014;10;9;0014;False;CNES_ST_REGSAUDE_MODE
314650;MG;0015;MG-0015;10;8;0015;False;CNES_ST_REGSAUDE_MODE
314655;MG;0006;MG-0006;8;3;0006;False;CNES_ST_REGSAUDE_MODE
314660;MG;0003;MG-0003;3;2;0003;False;CNES_ST_REGSAUDE_MODE
314670;MG;0027;MG-0027;19;16;0027;False;CNES_ST_REGSAUDE_MODE
314675;MG;0019;MG-0019;9;8;0019;False;CNES_ST_REGSAUDE_MODE
314690;MG;0014;MG-0014;18;5;0014;False;CNES_ST_REGSAUDE_MODE
314700;MG;0028;MG-0028;206;138;0007|0028;True;CNES_ST_REGSAUDE_MODE
314710;MG;0015;MG-0015;161;30;0015;False;CNES_ST_REGSAUDE_MODE
314720;MG;0021;MG-0021;27;6;0021;False;CNES_ST_REGSAUDE_MODE
314730;MG;0010;MG-0010;48;46;0010;False;CNES_ST_REGSAUDE_MODE
314740;MG;0014;MG-0014;43;12;0014;False;CNES_ST_REGSAUDE_MODE
314750;MG;0009;MG-0009;6;4;0009;False;CNES_ST_REGSAUDE_MODE
314760;MG;0011;MG-0011;37;30;0011;False;CNES_ST_REGSAUDE_MODE
314770;MG;0015;MG-0015;13;7;0015;False;CNES_ST_REGSAUDE_MODE
314780;MG;0005;MG-0005;6;2;0005;False;CNES_ST_REGSAUDE_MODE
314790;MG;0022;MG-0022;308;195;0002|0022;True;CNES_ST_REGSAUDE_MODE
314795;MG;0030;MG-0030;5;4;0030;False;CNES_ST_REGSAUDE_MODE
314800;MG;0007;MG-0007;596;274;0001|0007;True;CNES_ST_REGSAUDE_MODE
314810;MG;0012;MG-0012;206;113;0002|0012;True;CNES_ST_REGSAUDE_MODE
314820;MG;0018;MG-0018;10;8;0018;False;CNES_ST_REGSAUDE_MODE
314830;MG;0008;MG-0008;22;19;0008|0075;True;CNES_ST_REGSAUDE_MODE
314840;MG;0016;MG-0016;7;1;0016;False;CNES_ST_REGSAUDE_MODE
314850;MG;0017;MG-0017;9;8;0017;False;CNES_ST_REGSAUDE_MODE
314860;MG;0016;MG-0016;26;12;0016;False;CNES_ST_REGSAUDE_MODE
314870;MG;0019;MG-0019;36;28;0019;False;CNES_ST_REGSAUDE_MODE
314875;MG;0024;MG-0024;10;5;0024;False;CNES_ST_REGSAUDE_MODE
314880;MG;0008;MG-0008;6;3;0008;False;CNES_ST_REGSAUDE_MODE
314890;MG;0015;MG-0015;6;1;0000|0015;True;CNES_ST_REGSAUDE_MODE
314900;MG;0024;MG-0024;6;4;0024;False;CNES_ST_REGSAUDE_MODE
314910;MG;0010;MG-0010;24;18;0010;False;CNES_ST_REGSAUDE_MODE
314915;MG;0030;MG-0030;13;10;0030;False;CNES_ST_REGSAUDE_MODE
314920;MG;0013;MG-0013;7;6;0013;False;CNES_ST_REGSAUDE_MODE
314930;MG;0002;MG-0002;154;62;0002;False;CNES_ST_REGSAUDE_MODE
314940;MG;0005;MG-0005;4;2;0005;False;CNES_ST_REGSAUDE_MODE
314950;MG;0005;MG-0005;6;4;0005;False;CNES_ST_REGSAUDE_MODE
314960;MG;0014;MG-0014;6;4;0014;False;CNES_ST_REGSAUDE_MODE
314970;MG;0015;MG-0015;12;12;0015;False;CNES_ST_REGSAUDE_MODE
314980;MG;0013;MG-0013;33;26;0013;False;CNES_ST_REGSAUDE_MODE
314990;MG;0011;MG-0011;44;29;0011|0111;True;CNES_ST_REGSAUDE_MODE
314995;MG;0023;MG-0023;6;3;0023;False;CNES_ST_REGSAUDE_MODE
315000;MG;0017;MG-0017;5;3;0017|0071;True;CNES_ST_REGSAUDE_MODE
315010;MG;0005;MG-0005;5;3;0005;False;CNES_ST_REGSAUDE_MODE
315015;MG;0023;MG-0023;9;9;0023;False;CNES_ST_REGSAUDE_MODE
315020;MG;0008;MG-0008;5;5;0008;False;CNES_ST_REGSAUDE_MODE
315030;MG;0020;MG-0020;9;7;0020;False;CNES_ST_REGSAUDE_MODE
315040;MG;0002;MG-0002;7;5;0002|0003;True;CNES_ST_REGSAUDE_MODE
315050;MG;0015;MG-0015;15;6;0015|0022;True;CNES_ST_REGSAUDE_MODE
315053;MG;0023;MG-0023;7;2;0023;False;CNES_ST_REGSAUDE_MODE
315057;MG;0030;MG-0030;8;4;0030;False;CNES_ST_REGSAUDE_MODE
315060;MG;0015;MG-0015;11;6;0015;False;CNES_ST_REGSAUDE_MODE
315070;MG;0013;MG-0013;4;3;0013;False;CNES_ST_REGSAUDE_MODE
315080;MG;0003;MG-0003;26;19;0003;False;CNES_ST_REGSAUDE_MODE
315090;MG;0010;MG-0010;9;7;0010;False;CNES_ST_REGSAUDE_MODE
315100;MG;0010;MG-0010;15;11;0010;False;CNES_ST_REGSAUDE_MODE
315110;MG;0027;MG-0027;21;16;0027;False;CNES_ST_REGSAUDE_MODE
315120;MG;0029;MG-0029;111;44;0029;False;CNES_ST_REGSAUDE_MODE
315130;MG;0018;MG-0018;22;21;0018;False;CNES_ST_REGSAUDE_MODE
315140;MG;0015;MG-0015;48;22;0015;False;CNES_ST_REGSAUDE_MODE
315150;MG;0022;MG-0022;99;93;0022;False;CNES_ST_REGSAUDE_MODE
315160;MG;0013;MG-0013;15;15;0013;False;CNES_ST_REGSAUDE_MODE
315170;MG;0021;MG-0021;25;13;0021;False;CNES_ST_REGSAUDE_MODE
315180;MG;0010;MG-0010;840;512;0001|0006|0010;True;CNES_ST_REGSAUDE_MODE
315190;MG;0024;MG-0024;9;9;0024;False;CNES_ST_REGSAUDE_MODE
315200;MG;0014;MG-0014;46;46;0014;False;CNES_ST_REGSAUDE_MODE
315210;MG;0008;MG-0008;224;30;0008;False;CNES_ST_REGSAUDE_MODE
315213;MG;0029;MG-0029;7;4;0029;False;CNES_ST_REGSAUDE_MODE
315217;MG;0019;MG-0019;16;12;0019;False;CNES_ST_REGSAUDE_MODE
315220;MG;0006;MG-0006;53;25;0006;False;CNES_ST_REGSAUDE_MODE
315230;MG;0008;MG-0008;13;9;0008;False;CNES_ST_REGSAUDE_MODE
315240;MG;0017;MG-0017;15;9;0017;False;CNES_ST_REGSAUDE_MODE
315250;MG;0010;MG-0010;768;713;0010;False;CNES_ST_REGSAUDE_MODE
315260;MG;0011;MG-0011;9;8;0011;False;CNES_ST_REGSAUDE_MODE
315270;MG;0020;MG-0020;10;8;0020;False;CNES_ST_REGSAUDE_MODE
315280;MG;0012;MG-0012;41;33;0012;False;CNES_ST_REGSAUDE_MODE
315290;MG;0022;MG-0022;9;7;0022;False;CNES_ST_REGSAUDE_MODE
315300;MG;0013;MG-0013;6;6;0013;False;CNES_ST_REGSAUDE_MODE
315310;MG;0018;MG-0018;9;5;0018;False;CNES_ST_REGSAUDE_MODE
315320;MG;0014;MG-0014;4;2;0014;False;CNES_ST_REGSAUDE_MODE
315330;MG;0004;MG-0004;5;5;0004;False;CNES_ST_REGSAUDE_MODE
315340;MG;0007;MG-0007;18;10;0007;False;CNES_ST_REGSAUDE_MODE
315350;MG;0024;MG-0024;18;11;0024;False;CNES_ST_REGSAUDE_MODE
315360;MG;0014;MG-0014;8;5;0014;False;CNES_ST_REGSAUDE_MODE
315370;MG;0014;MG-0014;4;2;0014;False;CNES_ST_REGSAUDE_MODE
315380;MG;0003;MG-0003;3;1;0003;False;CNES_ST_REGSAUDE_MODE
315390;MG;0002;MG-0002;12;3;0002;False;CNES_ST_REGSAUDE_MODE
315400;MG;0008;MG-0008;51;34;0008;False;CNES_ST_REGSAUDE_MODE
315410;MG;0027;MG-0027;20;18;0027;False;CNES_ST_REGSAUDE_MODE
315415;MG;0024;MG-0024;7;7;0024;False;CNES_ST_REGSAUDE_MODE
315420;MG;0020;MG-0020;28;19;0003|0020;True;CNES_ST_REGSAUDE_MODE
315430;MG;0016;MG-0016;20;12;0016;False;CNES_ST_REGSAUDE_MODE
315440;MG;0003;MG-0003;7;2;0003;False;CNES_ST_REGSAUDE_MODE
315445;MG;0028;MG-0028;9;7;0026|0028;True;CNES_ST_REGSAUDE_MODE
315450;MG;0006;MG-0006;11;11;0006;False;CNES_ST_REGSAUDE_MODE
315460;MG;0002;MG-0002;145;74;0001|0002|0003|0004;True;CNES_ST_REGSAUDE_MODE
315470;MG;0011;MG-0011;11;3;0011;False;CNES_ST_REGSAUDE_MODE
315480;MG;0002;MG-0002;8;7;0002;False;CNES_ST_REGSAUDE_MODE
315490;MG;0008;MG-0008;39;38;0008;False;CNES_ST_REGSAUDE_MODE
315500;MG;0008;MG-0008;4;4;0008;False;CNES_ST_REGSAUDE_MODE
315510;MG;0019;MG-0019;8;7;0019;False;CNES_ST_REGSAUDE_MODE
315520;MG;0003;MG-0003;6;4;0003;False;CNES_ST_REGSAUDE_MODE
315530;MG;0002;MG-0002;5;5;0002;False;CNES_ST_REGSAUDE_MODE
315540;MG;0005;MG-0005;16;9;0005;False;CNES_ST_REGSAUDE_MODE
315550;MG;0007;MG-0007;27;7;0007;False;CNES_ST_REGSAUDE_MODE
315560;MG;0006;MG-0006;29;24;0006;False;CNES_ST_REGSAUDE_MODE
315570;MG;0009;MG-0009;26;6;0009;False;CNES_ST_REGSAUDE_MODE
315580;MG;0018;MG-0018;35;22;0018;False;CNES_ST_REGSAUDE_MODE
315590;MG;0005;MG-0005;9;7;0005;False;CNES_ST_REGSAUDE_MODE
315600;MG;0004;MG-0004;14;6;0004;False;CNES_ST_REGSAUDE_MODE
315610;MG;0020;MG-0020;9;6;0020;False;CNES_ST_REGSAUDE_MODE
315620;MG;0005;MG-0005;5;4;0005;False;CNES_ST_REGSAUDE_MODE
315630;MG;0018;MG-0018;9;3;0018;False;CNES_ST_REGSAUDE_MODE
315640;MG;0012;MG-0012;3;1;0012;False;CNES_ST_REGSAUDE_MODE
315645;MG;0018;MG-0018;6;3;0018;False;CNES_ST_REGSAUDE_MODE
315650;MG;0006;MG-0006;11;9;0006;False;CNES_ST_REGSAUDE_MODE
315660;MG;0019;MG-0019;13;9;0019;False;CNES_ST_REGSAUDE_MODE
315670;MG;0002;MG-0002;86;65;0001|0002;True;CNES_ST_REGSAUDE_MODE
315680;MG;0004;MG-0004;23;13;0004;False;CNES_ST_REGSAUDE_MODE
315690;MG;0013;MG-0013;60;14;0013;False;CNES_ST_REGSAUDE_MODE
315700;MG;0006;MG-0006;79;70;0006;False;CNES_ST_REGSAUDE_MODE
315710;MG;0019;MG-0019;11;9;0019;False;CNES_ST_REGSAUDE_MODE
315720;MG;0009;MG-0009;73;23;0009|0010;True;CNES_ST_REGSAUDE_MODE
315725;MG;0023;MG-0023;4;4;0023;False;CNES_ST_REGSAUDE_MODE
315727;MG;0005;MG-0005;8;4;0005;False;CNES_ST_REGSAUDE_MODE
315730;MG;0003;MG-0003;3;3;0003;False;CNES_ST_REGSAUDE_MODE
315733;MG;0020;MG-0020;9;4;0020;False;CNES_ST_REGSAUDE_MODE
315737;MG;0006;MG-0006;5;5;0006;False;CNES_ST_REGSAUDE_MODE
315740;MG;0008;MG-0008;10;9;0008|0020;True;CNES_ST_REGSAUDE_MODE
315750;MG;0016;MG-0016;4;2;0016;False;CNES_ST_REGSAUDE_MODE
315760;MG;0029;MG-0029;6;2;0029;False;CNES_ST_REGSAUDE_MODE
315765;MG;0017;MG-0017;6;5;0017;False;CNES_ST_REGSAUDE_MODE
315770;MG;0013;MG-0013;24;21;0013;False;CNES_ST_REGSAUDE_MODE
315780;MG;0002;MG-0002;174;18;0002|3106;True;CNES_ST_REGSAUDE_MODE
315790;MG;0024;MG-0024;20;15;0024;False;CNES_ST_REGSAUDE_MODE
315800;MG;0009;MG-0009;14;14;0009;False;CNES_ST_REGSAUDE_MODE
315810;MG;0019;MG-0019;5;4;0019;False;CNES_ST_REGSAUDE_MODE
315820;MG;0016;MG-0016;20;12;0016;False;CNES_ST_REGSAUDE_MODE
315830;MG;0011;MG-0011;7;7;0011;False;CNES_ST_REGSAUDE_MODE
315840;MG;0027;MG-0027;6;2;0027;False;CNES_ST_REGSAUDE_MODE
315850;MG;0014;MG-0014;6;5;0014;False;CNES_ST_REGSAUDE_MODE
315860;MG;0005;MG-0005;7;5;0005;False;CNES_ST_REGSAUDE_MODE
315870;MG;0003;MG-0003;4;1;0003;False;CNES_ST_REGSAUDE_MODE
315880;MG;0015;MG-0015;8;6;0015;False;CNES_ST_REGSAUDE_MODE
315890;MG;0024;MG-0024;10;10;0024;False;CNES_ST_REGSAUDE_MODE
315895;MG;0023;MG-0023;26;21;0023;False;CNES_ST_REGSAUDE_MODE
315900;MG;0002;MG-0002;5;3;0002;False;CNES_ST_REGSAUDE_MODE
315910;MG;0003;MG-0003;5;5;0003;False;CNES_ST_REGSAUDE_MODE
315920;MG;0010;MG-0010;24;15;0010;False;CNES_ST_REGSAUDE_MODE
315930;MG;0005;MG-0005;6;3;0005;False;CNES_ST_REGSAUDE_MODE
315935;MG;0023;MG-0023;11;3;0023;False;CNES_ST_REGSAUDE_MODE
315940;MG;0003;MG-0003;5;4;0003;False;CNES_ST_REGSAUDE_MODE
315950;MG;0016;MG-0016;11;7;0016;False;CNES_ST_REGSAUDE_MODE
315960;MG;0010;MG-0010;170;89;0010;False;CNES_ST_REGSAUDE_MODE
315970;MG;0007;MG-0007;10;3;0007;False;CNES_ST_REGSAUDE_MODE
315980;MG;0026;MG-0026;28;17;0026;False;CNES_ST_REGSAUDE_MODE
315990;MG;0015;MG-0015;31;18;0015;False;CNES_ST_REGSAUDE_MODE
316000;MG;0027;MG-0027;6;6;0027;False;CNES_ST_REGSAUDE_MODE
316010;MG;0008;MG-0008;6;6;0008;False;CNES_ST_REGSAUDE_MODE
316020;MG;0004;MG-0004;2;2;0004;False;CNES_ST_REGSAUDE_MODE
316030;MG;0019;MG-0019;8;8;0019;False;CNES_ST_REGSAUDE_MODE
316040;MG;0015;MG-0015;50;22;0015;False;CNES_ST_REGSAUDE_MODE
316045;MG;0006;MG-0006;11;7;0006;False;CNES_ST_REGSAUDE_MODE
316050;MG;0009;MG-0009;4;2;0009;False;CNES_ST_REGSAUDE_MODE
316060;MG;0014;MG-0014;5;3;0014;False;CNES_ST_REGSAUDE_MODE
316070;MG;0005;MG-0005;77;40;0005;False;CNES_ST_REGSAUDE_MODE
316080;MG;0011;MG-0011;5;2;0011;False;CNES_ST_REGSAUDE_MODE
316090;MG;0003;MG-0003;6;1;0003;False;CNES_ST_REGSAUDE_MODE
316095;MG;0023;MG-0023;7;5;0023;False;CNES_ST_REGSAUDE_MODE
316100;MG;0009;MG-0009;23;12;0009;False;CNES_ST_REGSAUDE_MODE
316105;MG;0016;MG-0016;8;5;0016;False;CNES_ST_REGSAUDE_MODE
316110;MG;0030;MG-0030;49;26;0030;False;CNES_ST_REGSAUDE_MODE
316120;MG;0015;MG-0015;6;5;0015|3115;True;CNES_ST_REGSAUDE_MODE
316130;MG;0013;MG-0013;13;9;0013;False;CNES_ST_REGSAUDE_MODE
316140;MG;0018;MG-0018;8;4;0018;False;CNES_ST_REGSAUDE_MODE
316150;MG;0018;MG-0018;7;4;0018;False;CNES_ST_REGSAUDE_MODE
316160;MG;0016;MG-0016;3;3;0016;False;CNES_ST_REGSAUDE_MODE
316165;MG;0016;MG-0016;6;2;0016;False;CNES_ST_REGSAUDE_MODE
316170;MG;0007;MG-0007;9;4;0007;False;CNES_ST_REGSAUDE_MODE
316180;MG;0015;MG-0015;10;8;0015;False;CNES_ST_REGSAUDE_MODE
316190;MG;0009;MG-0009;14;5;0009;False;CNES_ST_REGSAUDE_MODE
316200;MG;0011;MG-0011;64;34;0010|0011;True;CNES_ST_REGSAUDE_MODE
316210;MG;0007;MG-0007;60;34;0007;False;CNES_ST_REGSAUDE_MODE
316220;MG;0022;MG-0022;12;9;0022;False;CNES_ST_REGSAUDE_MODE
316225;MG;0006;MG-0006;4;4;0006;False;CNES_ST_REGSAUDE_MODE
316230;MG;0010;MG-0010;6;3;0010;False;CNES_ST_REGSAUDE_MODE
316240;MG;0030;MG-0030;22;12;0029|0030;True;CNES_ST_REGSAUDE_MODE
316245;MG;0030;MG-0030;15;12;0030;False;CNES_ST_REGSAUDE_MODE
316250;MG;0020;MG-0020;321;104;0003|0020;True;CNES_ST_REGSAUDE_MODE
316255;MG;0024;MG-0024;14;14;0024;False;CNES_ST_REGSAUDE_MODE
316257;MG;0016;MG-0016;8;7;0016;False;CNES_ST_REGSAUDE_MODE
316260;MG;0023;MG-0023;9;7;0023;False;CNES_ST_REGSAUDE_MODE
316265;MG;0006;MG-0006;7;7;0006;False;CNES_ST_REGSAUDE_MODE
316270;MG;0006;MG-0006;23;17;0006;False;CNES_ST_REGSAUDE_MODE
316280;MG;0016;MG-0016;16;9;0016;False;CNES_ST_REGSAUDE_MODE
316290;MG;0005;MG-0005;41;35;0005;False;CNES_ST_REGSAUDE_MODE
316292;MG;0002;MG-0002;34;16;0002|3103;True;CNES_ST_REGSAUDE_MODE
316294;MG;0022;MG-0022;11;7;0022;False;CNES_ST_REGSAUDE_MODE
316295;MG;0002;MG-0002;23;15;0002;False;CNES_ST_REGSAUDE_MODE
316300;MG;;;4;0;;False;CNES_ST_REGSAUDE_MODE
316310;MG;0015;MG-0015;9;7;0015;False;CNES_ST_REGSAUDE_MODE
316320;MG;0010;MG-0010;5;3;0010;False;CNES_ST_REGSAUDE_MODE
316330;MG;0017;MG-0017;6;4;0017;False;CNES_ST_REGSAUDE_MODE
316340;MG;0008;MG-0008;5;5;0008;False;CNES_ST_REGSAUDE_MODE
316350;MG;0016;MG-0016;7;3;0016;False;CNES_ST_REGSAUDE_MODE
316360;MG;0024;MG-0024;5;4;0024;False;CNES_ST_REGSAUDE_MODE
316370;MG;0011;MG-0011;256;59;0011;False;CNES_ST_REGSAUDE_MODE
316380;MG;0008;MG-0008;13;10;0008;False;CNES_ST_REGSAUDE_MODE
316390;MG;0021;MG-0021;9;7;0021;False;CNES_ST_REGSAUDE_MODE
316400;MG;0008;MG-0008;16;14;0008;False;CNES_ST_REGSAUDE_MODE
316410;MG;0016;MG-0016;8;4;0016;False;CNES_ST_REGSAUDE_MODE
316420;MG;0030;MG-0030;12;8;0030;False;CNES_ST_REGSAUDE_MODE
316430;MG;0022;MG-0022;14;9;0022;False;CNES_ST_REGSAUDE_MODE
316440;MG;0010;MG-0010;5;5;0010;False;CNES_ST_REGSAUDE_MODE
316443;MG;0018;MG-0018;7;4;0018;False;CNES_ST_REGSAUDE_MODE
316447;MG;0023;MG-0023;5;4;0023;False;CNES_ST_REGSAUDE_MODE
316450;MG;0016;MG-0016;8;2;0016;False;CNES_ST_REGSAUDE_MODE
316460;MG;0015;MG-0015;11;4;0015;False;CNES_ST_REGSAUDE_MODE
316470;MG;0022;MG-0022;205;129;0022;False;CNES_ST_REGSAUDE_MODE
316480;MG;0009;MG-0009;3;2;0009;False;CNES_ST_REGSAUDE_MODE
316490;MG;0011;MG-0011;4;3;0011;False;CNES_ST_REGSAUDE_MODE
316500;MG;0020;MG-0020;13;6;0003|0020;True;CNES_ST_REGSAUDE_MODE
316510;MG;0022;MG-0022;14;3;0022|3122;True;CNES_ST_REGSAUDE_MODE
316520;MG;0011;MG-0011;11;8;0011;False;CNES_ST_REGSAUDE_MODE
316530;MG;0020;MG-0020;17;10;0020;False;CNES_ST_REGSAUDE_MODE
316540;MG;0010;MG-0010;9;8;0010;False;CNES_ST_REGSAUDE_MODE
316550;MG;0016;MG-0016;2;2;0016;False;CNES_ST_REGSAUDE_MODE
316553;MG;0002;MG-0002;40;14;0002;False;CNES_ST_REGSAUDE_MODE
316555;MG;0017;MG-0017;8;7;0017;False;CNES_ST_REGSAUDE_MODE
316556;MG;0008;MG-0008;6;6;0008;False;CNES_ST_REGSAUDE_MODE
316557;MG;0010;MG-0010;6;3;0010;False;CNES_ST_REGSAUDE_MODE
316560;MG;0005;MG-0005;4;3;0005;False;CNES_ST_REGSAUDE_MODE
316570;MG;0018;MG-0018;13;9;0018;False;CNES_ST_REGSAUDE_MODE
316580;MG;0010;MG-0010;5;4;0010;False;CNES_ST_REGSAUDE_MODE
316590;MG;0004;MG-0004;3;3;0004;False;CNES_ST_REGSAUDE_MODE
316600;MG;0003;MG-0003;7;5;0003;False;CNES_ST_REGSAUDE_MODE
316610;MG;0009;MG-0009;5;2;0009;False;CNES_ST_REGSAUDE_MODE
316620;MG;0003;MG-0003;21;3;0003;False;CNES_ST_REGSAUDE_MODE
316630;MG;0008;MG-0008;11;8;0008;False;CNES_ST_REGSAUDE_MODE
316640;MG;0011;MG-0011;2;1;0011;False;CNES_ST_REGSAUDE_MODE
316650;MG;0004;MG-0004;3;2;0004;False;CNES_ST_REGSAUDE_MODE
316660;MG;0015;MG-0015;4;4;0015;False;CNES_ST_REGSAUDE_MODE
316670;MG;0017;MG-0017;6;5;0017;False;CNES_ST_REGSAUDE_MODE
316680;MG;0007;MG-0007;25;15;0007;False;CNES_ST_REGSAUDE_MODE
316690;MG;0021;MG-0021;14;4;0021;False;CNES_ST_REGSAUDE_MODE
316695;MG;0006;MG-0006;7;7;0006;False;CNES_ST_REGSAUDE_MODE
316700;MG;0011;MG-0011;4;2;0011;False;CNES_ST_REGSAUDE_MODE
316710;MG;0004;MG-0004;27;9;0004;False;CNES_ST_REGSAUDE_MODE
316720;MG;0014;MG-0014;572;172;0014;False;CNES_ST_REGSAUDE_MODE
316730;MG;0018;MG-0018;5;1;0018;False;CNES_ST_REGSAUDE_MODE
316740;MG;0010;MG-0010;11;9;0010;False;CNES_ST_REGSAUDE_MODE
316750;MG;0005;MG-0005;5;3;0005;False;CNES_ST_REGSAUDE_MODE
316760;MG;0024;MG-0024;24;22;0024;False;CNES_ST_REGSAUDE_MODE
316770;MG;0016;MG-0016;11;3;0016;False;CNES_ST_REGSAUDE_MODE
316780;MG;0011;MG-0011;3;1;0011;False;CNES_ST_REGSAUDE_MODE
316790;MG;0018;MG-0018;7;7;0018;False;CNES_ST_REGSAUDE_MODE
316800;MG;0006;MG-0006;56;30;0006;False;CNES_ST_REGSAUDE_MODE
316805;MG;0024;MG-0024;6;5;0024;False;CNES_ST_REGSAUDE_MODE
316810;MG;0013;MG-0013;2;2;0013;False;CNES_ST_REGSAUDE_MODE
316820;MG;0015;MG-0015;3;2;0015;False;CNES_ST_REGSAUDE_MODE
316830;MG;0002;MG-0002;6;4;0002;False;CNES_ST_REGSAUDE_MODE
316840;MG;0016;MG-0016;17;14;0016;False;CNES_ST_REGSAUDE_MODE
316850;MG;0008;MG-0008;18;6;0008;False;CNES_ST_REGSAUDE_MODE
316860;MG;0017;MG-0017;489;335;0001|0010|0017;True;CNES_ST_REGSAUDE_MODE
316870;MG;0023;MG-0023;152;84;0023;False;CNES_ST_REGSAUDE_MODE
316880;MG;0020;MG-0020;7;4;0003|0020;True;CNES_ST_REGSAUDE_MODE
316890;MG;0007;MG-0007;13;4;0007;False;CNES_ST_REGSAUDE_MODE
316900;MG;0018;MG-0018;14;4;0018;False;CNES_ST_REGSAUDE_MODE
316905;MG;0010;MG-0010;6;4;0010;False;CNES_ST_REGSAUDE_MODE
316910;MG;0010;MG-0010;7;5;0010;False;CNES_ST_REGSAUDE_MODE
316920;MG;0024;MG-0024;34;19;0024;False;CNES_ST_REGSAUDE_MODE
316930;MG;0011;MG-0011;266;155;0011;False;CNES_ST_REGSAUDE_MODE
316935;MG;0014;MG-0014;70;22;0014;False;CNES_ST_REGSAUDE_MODE
316940;MG;0011;MG-0011;215;191;0011;False;CNES_ST_REGSAUDE_MODE
316950;MG;0016;MG-0016;7;4;0016;False;CNES_ST_REGSAUDE_MODE
316960;MG;0012;MG-0012;26;11;0012;False;CNES_ST_REGSAUDE_MODE
316970;MG;0004;MG-0004;33;5;0004;False;CNES_ST_REGSAUDE_MODE
316980;MG;0010;MG-0010;5;5;0010;False;CNES_ST_REGSAUDE_MODE
316990;MG;0018;MG-0018;186;82;0018;False;CNES_ST_REGSAUDE_MODE
317000;MG;0030;MG-0030;19;8;0030;False;CNES_ST_REGSAUDE_MODE
317005;MG;0023;MG-0023;12;7;0023;False;CNES_ST_REGSAUDE_MODE
317010;MG;0013;MG-0013;564;192;0013;False;CNES_ST_REGSAUDE_MODE
317020;MG;0012;MG-0012;1940;192;0000|0012|0067;True;CNES_ST_REGSAUDE_MODE
317030;MG;0017;MG-0017;4;4;0017;False;CNES_ST_REGSAUDE_MODE
317040;MG;0028;MG-0028;153;50;0028;False;CNES_ST_REGSAUDE_MODE
317043;MG;0013;MG-0013;6;5;0013;False;CNES_ST_REGSAUDE_MODE
317047;MG;0028;MG-0028;6;5;0028;False;CNES_ST_REGSAUDE_MODE
317050;MG;0008;MG-0008;6;5;0008;False;CNES_ST_REGSAUDE_MODE
317052;MG;0030;MG-0030;13;12;0030;False;CNES_ST_REGSAUDE_MODE
317057;MG;0023;MG-0023;5;3;0023;False;CNES_ST_REGSAUDE_MODE
317060;MG;0022;MG-0022;6;3;0022;False;CNES_ST_REGSAUDE_MODE
317065;MG;0006;MG-0006;9;6;0006;False;CNES_ST_REGSAUDE_MODE
317070;MG;0011;MG-0011;812;638;0001|0011|0110;True;CNES_ST_REGSAUDE_MODE
317075;MG;0007;MG-0007;8;6;0007;False;CNES_ST_REGSAUDE_MODE
317080;MG;0029;MG-0029;50;38;0006|0029;True;CNES_ST_REGSAUDE_MODE
317090;MG;0030;MG-0030;22;12;0030;False;CNES_ST_REGSAUDE_MODE
317100;MG;0007;MG-0007;39;14;0007;False;CNES_ST_REGSAUDE_MODE
317103;MG;0006;MG-0006;12;8;0006;False;CNES_ST_REGSAUDE_MODE
317107;MG;0004;MG-0004;6;2;0004;False;CNES_ST_REGSAUDE_MODE
317110;MG;0013;MG-0013;6;6;0013;False;CNES_ST_REGSAUDE_MODE
317115;MG;0023;MG-0023;3;1;0023;False;CNES_ST_REGSAUDE_MODE
317120;MG;0002;MG-0002;137;62;0002;False;CNES_ST_REGSAUDE_MODE
317130;MG;0008;MG-0008;450;436;0001|0007|0008|0075|0080|0081;True;CNES_ST_REGSAUDE_MODE
317140;MG;0018;MG-0018;5;5;0018;False;CNES_ST_REGSAUDE_MODE
317150;MG;0016;MG-0016;6;1;0016;False;CNES_ST_REGSAUDE_MODE
317160;MG;0004;MG-0004;16;6;0004;False;CNES_ST_REGSAUDE_MODE
317170;MG;0011;MG-0011;9;5;0011;False;CNES_ST_REGSAUDE_MODE
317180;MG;0009;MG-0009;18;14;0009;False;CNES_ST_REGSAUDE_MODE
317190;MG;0016;MG-0016;9;3;0016;False;CNES_ST_REGSAUDE_MODE
317200;MG;0018;MG-0018;89;45;0018;False;CNES_ST_REGSAUDE_MODE
317210;MG;0027;MG-0027;10;9;0027;False;CNES_ST_REGSAUDE_MODE
317220;MG;0010;MG-0010;2;2;0010;False;CNES_ST_REGSAUDE_MODE
320010;ES;0001;ES-0001;41;10;0001;False;CNES_ST_REGSAUDE_MODE
320013;ES;0003;ES-0003;20;1;0003;False;CNES_ST_REGSAUDE_MODE
320016;ES;0003;ES-0003;11;2;0003;False;CNES_ST_REGSAUDE_MODE
320020;ES;0002;ES-0002;80;31;0002;False;CNES_ST_REGSAUDE_MODE
320030;ES;0001;ES-0001;30;13;0001;False;CNES_ST_REGSAUDE_MODE
