cnes;municipality_code;uf;health_region_code;health_region_id;source_file
7751753;355030;SP;;;STSP2101.dbf
7751850;355030;SP;;;STSP2101.dbf
7751877;355030;SP;;;STSP2101.dbf
7756739;355030;SP;;;STSP2101.dbf
7756771;355030;SP;;;STSP2101.dbf
7756798;355030;SP;;;STSP2101.dbf
7756801;355030;SP;;;STSP2101.dbf
7756860;355030;SP;;;STSP2101.dbf
7756984;355030;SP;;;STSP2101.dbf
7757042;355030;SP;;;STSP2101.dbf
7757107;355030;SP;;;STSP2101.dbf
7757263;355030;SP;;;STSP2101.dbf
7757271;355030;SP;;;STSP2101.dbf
7762186;355030;SP;;;STSP2101.dbf
7762224;355030;SP;;;STSP2101.dbf
7762232;355030;SP;;;STSP2101.dbf
7762259;355030;SP;;;STSP2101.dbf
7762267;355030;SP;;;STSP2101.dbf
7762275;355030;SP;;;STSP2101.dbf
7762291;355030;SP;;;STSP2101.dbf
7762305;355030;SP;;;STSP2101.dbf
7762313;355030;SP;;;STSP2101.dbf
7762321;355030;SP;;;STSP2101.dbf
7762437;355030;SP;;;STSP2101.dbf
7766904;355030;SP;0101;SP-0101;STSP2101.dbf
7767315;355030;SP;;;STSP2101.dbf
7767323;355030;SP;;;STSP2101.dbf
7767366;355030;SP;;;STSP2101.dbf
7767374;355030;SP;;;STSP2101.dbf
7767382;355030;SP;;;STSP2101.dbf
7767412;355030;SP;;;STSP2101.dbf
7767544;355030;SP;;;STSP2101.dbf
7767587;355030;SP;;;STSP2101.dbf
7767609;355030;SP;;;STSP2101.dbf
7772556;355030;SP;;;STSP2101.dbf
7772599;355030;SP;;;STSP2101.dbf
7772602;355030;SP;;;STSP2101.dbf
7772610;355030;SP;;;STSP2101.dbf
7772629;355030;SP;;;STSP2101.dbf
7772637;355030;SP;;;STSP2101.dbf
7772769;355030;SP;;;STSP2101.dbf
7775008;355030;SP;;;STSP2101.dbf
7777213;355030;SP;;;STSP2101.dbf
7777221;355030;SP;;;STSP2101.dbf
7777248;355030;SP;;;STSP2101.dbf
7777264;355030;SP;;;STSP2101.dbf
7777272;355030;SP;;;STSP2101.dbf
7777280;355030;SP;;;STSP2101.dbf
7777299;355030;SP;;;STSP2101.dbf
7777302;355030;SP;;;STSP2101.dbf
7777310;355030;SP;;;STSP2101.dbf
7777345;355030;SP;;;STSP2101.dbf
7777515;355030;SP;;;STSP2101.dbf
7777566;355030;SP;;;STSP2101.dbf
7777574;355030;SP;;;STSP2101.dbf
7777582;355030;SP;;;STSP2101.dbf
7777639;355030;SP;;;STSP2101.dbf
7783760;355030;SP;;;STSP2101.dbf
7783795;355030;SP;;;STSP2101.dbf
7783825;355030;SP;;;STSP2101.dbf
7783833;355030;SP;;;STSP2101.dbf
7783841;355030;SP;;;STSP2101.dbf
7783868;355030;SP;;;STSP2101.dbf
7783876;355030;SP;;;STSP2101.dbf
7783884;355030;SP;;;STSP2101.dbf
7783892;355030;SP;;;STSP2101.dbf
7783906;355030;SP;;;STSP2101.dbf
7783914;355030;SP;;;STSP2101.dbf
7783930;355030;SP;;;STSP2101.dbf
7783949;355030;SP;;;STSP2101.dbf
7783957;355030;SP;;;STSP2101.dbf
7783981;355030;SP;;;STSP2101.dbf
7784015;355030;SP;;;STSP2101.dbf
7784023;355030;SP;;;STSP2101.dbf
7784066;355030;SP;;;STSP2101.dbf
7784104;355030;SP;;;STSP2101.dbf
7784112;355030;SP;;;STSP2101.dbf
7784120;355030;SP;;;STSP2101.dbf
7784139;355030;SP;;;STSP2101.dbf
7787170;355030;SP;;;STSP2101.dbf
7787871;355030;SP;;;STSP2101.dbf
7787928;355030;SP;;;STSP2101.dbf
7787936;355030;SP;;;STSP2101.dbf
7787952;355030;SP;;;STSP2101.dbf
7787987;355030;SP;;;STSP2101.dbf
7788037;355030;SP;;;STSP2101.dbf
7788045;355030;SP;;;STSP2101.dbf
7788053;355030;SP;;;STSP2101.dbf
7788320;355030;SP;;;STSP2101.dbf
7794703;355030;SP;;;STSP2101.dbf
7794770;355030;SP;;;STSP2101.dbf
7794789;355030;SP;;;STSP2101.dbf
7798903;355030;SP;;;STSP2101.dbf
7803222;355030;SP;;;STSP2101.dbf
7803230;355030;SP;;;STSP2101.dbf
7803257;355030;SP;;;STSP2101.dbf
7803281;355030;SP;;;STSP2101.dbf
7803346;355030;SP;;;STSP2101.dbf
7813791;355030;SP;;;STSP2101.dbf
7813813;355030;SP;;;STSP2101.dbf
7813821;355030;SP;;;STSP2101.dbf
7813872;355030;SP;;;STSP2101.dbf
7813880;355030;SP;;;STSP2101.dbf
7813899;355030;SP;;;STSP2101.dbf
7813902;355030;SP;;;STSP2101.dbf
7813945;355030;SP;;;STSP2101.dbf
7814011;355030;SP;;;STSP2101.dbf
7814054;355030;SP;;;STSP2101.dbf
7814089;355030;SP;;;STSP2101.dbf
7814100;355030;SP;;;STSP2101.dbf
7814127;355030;SP;;;STSP2101.dbf
7814143;355030;SP;;;STSP2101.dbf
7814186;355030;SP;;;STSP2101.dbf
7814216;355030;SP;;;STSP2101.dbf
7814240;355030;SP;;;STSP2101.dbf
7817916;355030;SP;;;STSP2101.dbf
7819137;355030;SP;;;STSP2101.dbf
7820461;355030;SP;;;STSP2101.dbf
7820488;355030;SP;;;STSP2101.dbf
7820496;355030;SP;;;STSP2101.dbf
7820526;355030;SP;;;STSP2101.dbf
7820534;355030;SP;;;STSP2101.dbf
7820542;355030;SP;;;STSP2101.dbf
7820631;355030;SP;;;STSP2101.dbf
7820690;355030;SP;;;STSP2101.dbf
7820704;355030;SP;;;STSP2101.dbf
7820720;355030;SP;;;STSP2101.dbf
7820798;355030;SP;;;STSP2101.dbf
7820801;355030;SP;;;STSP2101.dbf
7820828;355030;SP;;;STSP2101.dbf
7820844;355030;SP;;;STSP2101.dbf
7820887;355030;SP;;;STSP2101.dbf
7820909;355030;SP;;;STSP2101.dbf
7820925;355030;SP;;;STSP2101.dbf
7820933;355030;SP;;;STSP2101.dbf
7823312;355030;SP;;;STSP2101.dbf
7823320;355030;SP;;;STSP2101.dbf
7823347;355030;SP;;;STSP2101.dbf
7823355;355030;SP;;;STSP2101.dbf
7823371;355030;SP;;;STSP2101.dbf
7823401;355030;SP;;;STSP2101.dbf
7823428;355030;SP;;;STSP2101.dbf
7823436;355030;SP;;;STSP2101.dbf
7823444;355030;SP;;;STSP2101.dbf
7823479;355030;SP;;;STSP2101.dbf
7823517;355030;SP;;;STSP2101.dbf
7823525;355030;SP;;;STSP2101.dbf
7823592;355030;SP;;;STSP2101.dbf
7825056;355030;SP;;;STSP2101.dbf
7830084;355030;SP;;;STSP2101.dbf
7830092;355030;SP;;;STSP2101.dbf
7830106;355030;SP;;;STSP2101.dbf
7830122;355030;SP;;;STSP2101.dbf
7830130;355030;SP;;;STSP2101.dbf
7830149;355030;SP;;;STSP2101.dbf
7830254;355030;SP;;;STSP2101.dbf
7830289;355030;SP;;;STSP2101.dbf
7830319;355030;SP;;;STSP2101.dbf
7830335;355030;SP;;;STSP2101.dbf
7830351;355030;SP;;;STSP2101.dbf
7835094;355030;SP;;;STSP2101.dbf
7835108;355030;SP;;;STSP2101.dbf
7835116;355030;SP;;;STSP2101.dbf
7835124;355030;SP;;;STSP2101.dbf
7835140;355030;SP;;;STSP2101.dbf
7835248;355030;SP;;;STSP2101.dbf
7835302;355030;SP;;;STSP2101.dbf
7835337;355030;SP;;;STSP2101.dbf
7835361;355030;SP;;;STSP2101.dbf
7835388;355030;SP;;;STSP2101.dbf
7841221;355030;SP;;;STSP2101.dbf
7841272;355030;SP;;;STSP2101.dbf
7841280;355030;SP;;;STSP2101.dbf
7841299;355030;SP;;;STSP2101.dbf
7841302;355030;SP;;;STSP2101.dbf
7841353;355030;SP;;;STSP2101.dbf
7841361;355030;SP;;;STSP2101.dbf
7841388;355030;SP;;;STSP2101.dbf
7841396;355030;SP;;;STSP2101.dbf
7841418;355030;SP;;;STSP2101.dbf
7841426;355030;SP;;;STSP2101.dbf
7841442;355030;SP;;;STSP2101.dbf
7841515;355030;SP;;;STSP2101.dbf
7841523;355030;SP;;;STSP2101.dbf
7843275;355030;SP;;;STSP2101.dbf
7843291;355030;SP;;;STSP2101.dbf
7844948;355030;SP;;;STSP2101.dbf
7844956;355030;SP;;;STSP2101.dbf
7847513;355030;SP;;;STSP2101.dbf
7847572;355030;SP;;;STSP2101.dbf
7849354;355030;SP;;;STSP2101.dbf
7851715;355030;SP;;;STSP2101.dbf
7852150;355030;SP;;;STSP2101.dbf
7852169;355030;SP;;;STSP2101.dbf
7852177;355030;SP;;;STSP2101.dbf
7852185;355030;SP;;;STSP2101.dbf
7852207;355030;SP;;;STSP2101.dbf
7852223;355030;SP;;;STSP2101.dbf
7853009;355030;SP;;;STSP2101.dbf
7853017;355030;SP;;;STSP2101.dbf
7853041;355030;SP;;;STSP2101.dbf
7853068;355030;SP;;;STSP2101.dbf
7853084;355030;SP;;;STSP2101.dbf
7853092;355030;SP;;;STSP2101.dbf
7858256;355030;SP;;;STSP2101.dbf
7860153;355030;SP;;;STSP2101.dbf
7860161;355030;SP;;;STSP2101.dbf
7860196;355030;SP;;;STSP2101.dbf
7860226;355030;SP;;;STSP2101.dbf
7860285;355030;SP;;;STSP2101.dbf
7860323;355030;SP;;;STSP2101.dbf
7861249;355030;SP;;;STSP2101.dbf
7861273;355030;SP;;;STSP2101.dbf
7861281;355030;SP;;;STSP2101.dbf
7861362;355030;SP;;;STSP2101.dbf
7861389;355030;SP;;;STSP2101.dbf
7869673;355030;SP;;;STSP2101.dbf
7876335;355030;SP;;;STSP2101.dbf
7880200;355030;SP;;;STSP2101.dbf
7880219;355030;SP;;;STSP2101.dbf
7880227;355030;SP;;;STSP2101.dbf
7880235;355030;SP;;;STSP2101.dbf
7880367;355030;SP;;;STSP2101.dbf
7880383;355030;SP;;;STSP2101.dbf
7880391;355030;SP;;;STSP2101.dbf
7880405;355030;SP;;;STSP2101.dbf
7880413;355030;SP;;;STSP2101.dbf
7880421;355030;SP;;;STSP2101.dbf
7880464;355030;SP;;;STSP2101.dbf
7880529;355030;SP;;;STSP2101.dbf
7880537;355030;SP;;;STSP2101.dbf
7880596;355030;SP;;;STSP2101.dbf
7880669;355030;SP;;;STSP2101.dbf
7880766;355030;SP;;;STSP2101.dbf
7880847;355030;SP;;;STSP2101.dbf
7880863;355030;SP;;;STSP2101.dbf
7880928;355030;SP;;;STSP2101.dbf
7880944;355030;SP;;;STSP2101.dbf
7880960;355030;SP;;;STSP2101.dbf
7881193;355030;SP;;;STSP2101.dbf
7881231;355030;SP;;;STSP2101.dbf
7884192;355030;SP;0101;SP-0101;STSP2101.dbf
7884419;355030;SP;0101;SP-0101;STSP2101.dbf
7887043;355030;SP;;;STSP2101.dbf
7887124;355030;SP;;;STSP2101.dbf
7887159;355030;SP;;;STSP2101.dbf
7887175;355030;SP;;;STSP2101.dbf
7887183;355030;SP;;;STSP2101.dbf
7887191;355030;SP;;;STSP2101.dbf
7887205;355030;SP;;;STSP2101.dbf
7887221;355030;SP;;;STSP2101.dbf
7887248;355030;SP;;;STSP2101.dbf
7887264;355030;SP;;;STSP2101.dbf
7887418;355030;SP;;;STSP2101.dbf
7887426;355030;SP;;;STSP2101.dbf
7887442;355030;SP;;;STSP2101.dbf
7887450;355030;SP;;;STSP2101.dbf
7887477;355030;SP;;;STSP2101.dbf
7887582;355030;SP;;;STSP2101.dbf
7887612;355030;SP;;;STSP2101.dbf
7887647;355030;SP;;;STSP2101.dbf
7888082;355030;SP;;;STSP2101.dbf
7888090;355030;SP;;;STSP2101.dbf
7888104;355030;SP;;;STSP2101.dbf
7888678;355030;SP;;;STSP2101.dbf
7889844;355030;SP;0030;SP-0030;STSP2101.dbf
7895178;355030;SP;;;STSP2101.dbf
7896565;355030;SP;;;STSP2101.dbf
7896581;355030;SP;;;STSP2101.dbf
7896603;355030;SP;;;STSP2101.dbf
7896611;355030;SP;;;STSP2101.dbf
7896638;355030;SP;;;STSP2101.dbf
7896654;355030;SP;;;STSP2101.dbf
7896735;355030;SP;;;STSP2101.dbf
7896786;355030;SP;;;STSP2101.dbf
7896808;355030;SP;;;STSP2101.dbf
7901151;355030;SP;;;STSP2101.dbf
7909039;355030;SP;;;STSP2101.dbf
7909047;355030;SP;;;STSP2101.dbf
7909144;355030;SP;;;STSP2101.dbf
7909160;355030;SP;;;STSP2101.dbf
7909179;355030;SP;;;STSP2101.dbf
7910193;355030;SP;;;STSP2101.dbf
7910215;355030;SP;;;STSP2101.dbf
7910231;355030;SP;;;STSP2101.dbf
7910258;355030;SP;;;STSP2101.dbf
7911629;355030;SP;;;STSP2101.dbf
7912463;355030;SP;;;STSP2101.dbf
7912501;355030;SP;;;STSP2101.dbf
7912528;355030;SP;;;STSP2101.dbf
7912552;355030;SP;;;STSP2101.dbf
7912560;355030;SP;;;STSP2101.dbf
7912587;355030;SP;;;STSP2101.dbf
7912595;355030;SP;;;STSP2101.dbf
7912609;355030;SP;;;STSP2101.dbf
7912625;355030;SP;;;STSP2101.dbf
7912633;355030;SP;;;STSP2101.dbf
7912641;355030;SP;;;STSP2101.dbf
7912668;355030;SP;;;STSP2101.dbf
7912846;355030;SP;;;STSP2101.dbf
7912854;355030;SP;;;STSP2101.dbf
7912951;355030;SP;;;STSP2101.dbf
7912986;355030;SP;;;STSP2101.dbf
7913001;355030;SP;;;STSP2101.dbf
7914520;355030;SP;;;STSP2101.dbf
7916922;355030;SP;;;STSP2101.dbf
7916949;355030;SP;;;STSP2101.dbf
7916957;355030;SP;;;STSP2101.dbf
7916965;355030;SP;;;STSP2101.dbf
7916973;355030;SP;;;STSP2101.dbf
7916981;355030;SP;;;STSP2101.dbf
7917007;355030;SP;;;STSP2101.dbf
7917015;355030;SP;;;STSP2101.dbf
7917023;355030;SP;;;STSP2101.dbf
7917066;355030;SP;;;STSP2101.dbf
7917082;355030;SP;;;STSP2101.dbf
7917104;355030;SP;;;STSP2101.dbf
7917155;355030;SP;;;STSP2101.dbf
7917392;355030;SP;;;STSP2101.dbf
7921284;355030;SP;;;STSP2101.dbf
7921349;355030;SP;;;STSP2101.dbf
7921365;355030;SP;;;STSP2101.dbf
7921373;355030;SP;;;STSP2101.dbf
7921381;355030;SP;;;STSP2101.dbf
7921403;355030;SP;;;STSP2101.dbf
7921411;355030;SP;;;STSP2101.dbf
7921543;355030;SP;;;STSP2101.dbf
7921659;355030;SP;;;STSP2101.dbf
7922949;355030;SP;;;STSP2101.dbf
7926324;355030;SP;;;STSP2101.dbf
7926383;355030;SP;;;STSP2101.dbf
7926391;355030;SP;;;STSP2101.dbf
7926405;355030;SP;;;STSP2101.dbf
7926413;355030;SP;;;STSP2101.dbf
7926464;355030;SP;;;STSP2101.dbf
7926618;355030;SP;;;STSP2101.dbf
7926987;355030;SP;;;STSP2101.dbf
7927703;355030;SP;;;STSP2101.dbf
7931352;355030;SP;;;STSP2101.dbf
7931360;355030;SP;;;STSP2101.dbf
7931387;355030;SP;;;STSP2101.dbf
7931395;355030;SP;;;STSP2101.dbf
7931425;355030;SP;;;STSP2101.dbf
7931638;355030;SP;;;STSP2101.dbf
7931646;355030;SP;;;STSP2101.dbf
7931662;355030;SP;;;STSP2101.dbf
7931670;355030;SP;;;STSP2101.dbf
7932235;355030;SP;;;STSP2101.dbf
7938616;355030;SP;;;STSP2101.dbf
7938640;355030;SP;;;STSP2101.dbf
7938659;355030;SP;;;STSP2101.dbf
7938675;355030;SP;;;STSP2101.dbf
7938683;355030;SP;;;STSP2101.dbf
7950098;355030;SP;;;STSP2101.dbf
7954913;355030;SP;0101;SP-0101;STSP2101.dbf
7955952;355030;SP;;;STSP2101.dbf
7955960;355030;SP;;;STSP2101.dbf
7955995;355030;SP;;;STSP2101.dbf
7956010;355030;SP;;;STSP2101.dbf
7956061;355030;SP;;;STSP2101.dbf
7956118;355030;SP;;;STSP2101.dbf
7956134;355030;SP;;;STSP2101.dbf
7956142;355030;SP;;;STSP2101.dbf
7956150;355030;SP;;;STSP2101.dbf
7956169;355030;SP;;;STSP2101.dbf
7956231;355030;SP;;;STSP2101.dbf
7962819;355030;SP;;;STSP2101.dbf
7962843;355030;SP;;;STSP2101.dbf
7962851;355030;SP;;;STSP2101.dbf
7962916;355030;SP;;;STSP2101.dbf
7962924;355030;SP;;;STSP2101.dbf
7962932;355030;SP;;;STSP2101.dbf
7962940;355030;SP;;;STSP2101.dbf
7963033;355030;SP;;;STSP2101.dbf
7963084;355030;SP;;;STSP2101.dbf
7963165;355030;SP;;;STSP2101.dbf
7963203;355030;SP;;;STSP2101.dbf
7963262;355030;SP;;;STSP2101.dbf
7963289;355030;SP;;;STSP2101.dbf
7964269;355030;SP;;;STSP2101.dbf
7964285;355030;SP;;;STSP2101.dbf
7964293;355030;SP;;;STSP2101.dbf
7964315;355030;SP;;;STSP2101.dbf
7964331;355030;SP;;;STSP2101.dbf
7964358;355030;SP;;;STSP2101.dbf
7964374;355030;SP;;;STSP2101.dbf
7964420;355030;SP;;;STSP2101.dbf
7964447;355030;SP;;;STSP2101.dbf
7964455;355030;SP;;;STSP2101.dbf
7964463;355030;SP;;;STSP2101.dbf
7964471;355030;SP;;;STSP2101.dbf
7964498;355030;SP;;;STSP2101.dbf
7964501;355030;SP;;;STSP2101.dbf
7964536;355030;SP;;;STSP2101.dbf
7964544;355030;SP;;;STSP2101.dbf
7968566;355030;SP;;;STSP2101.dbf
7968574;355030;SP;;;STSP2101.dbf
7968620;355030;SP;;;STSP2101.dbf
7968639;355030;SP;;;STSP2101.dbf
7968647;355030;SP;;;STSP2101.dbf
7968655;355030;SP;;;STSP2101.dbf
7968884;355030;SP;;;STSP2101.dbf
7968892;355030;SP;;;STSP2101.dbf
7968973;355030;SP;;;STSP2101.dbf
7975414;355030;SP;0101;SP-0101;STSP2101.dbf
7975430;355030;SP;;;STSP2101.dbf
7975449;355030;SP;;;STSP2101.dbf
7975457;355030;SP;;;STSP2101.dbf
7975465;355030;SP;0101;SP-0101;STSP2101.dbf
7975473;355030;SP;0101;SP-0101;STSP2101.dbf
7977395;355030;SP;;;STSP2101.dbf
7977441;355030;SP;;;STSP2101.dbf
7977468;355030;SP;;;STSP2101.dbf
7977484;355030;SP;;;STSP2101.dbf
7977492;355030;SP;;;STSP2101.dbf
7977549;355030;SP;;;STSP2101.dbf
7977557;355030;SP;;;STSP2101.dbf
7977565;355030;SP;;;STSP2101.dbf
7977573;355030;SP;;;STSP2101.dbf
7977611;355030;SP;;;STSP2101.dbf
7977735;355030;SP;;;STSP2101.dbf
7977743;355030;SP;;;STSP2101.dbf
7977751;355030;SP;;;STSP2101.dbf
7977778;355030;SP;;;STSP2101.dbf
7979355;355030;SP;0030;SP-0030;STSP2101.dbf
7979363;355030;SP;0101;SP-0101;STSP2101.dbf
7979371;355030;SP;0101;SP-0101;STSP2101.dbf
7979649;355030;SP;0101;SP-0101;STSP2101.dbf
7980477;355030;SP;;;STSP2101.dbf
7980493;355030;SP;;;STSP2101.dbf
7980515;355030;SP;;;STSP2101.dbf
7980523;355030;SP;;;STSP2101.dbf
7980531;355030;SP;;;STSP2101.dbf
7980817;355030;SP;;;STSP2101.dbf
7980914;355030;SP;;;STSP2101.dbf
7981708;355030;SP;;;STSP2101.dbf
7981767;355030;SP;;;STSP2101.dbf
7981791;355030;SP;;;STSP2101.dbf
7981813;355030;SP;;;STSP2101.dbf
7981821;355030;SP;;;STSP2101.dbf
7981848;355030;SP;;;STSP2101.dbf
7981856;355030;SP;;;STSP2101.dbf
7981864;355030;SP;;;STSP2101.dbf
7981872;355030;SP;;;STSP2101.dbf
7981929;355030;SP;;;STSP2101.dbf
7981961;355030;SP;;;STSP2101.dbf
7981996;355030;SP;;;STSP2101.dbf
7982003;355030;SP;;;STSP2101.dbf
7982089;355030;SP;;;STSP2101.dbf
7982100;355030;SP;;;STSP2101.dbf
7982224;355030;SP;;;STSP2101.dbf
7987846;355030;SP;0101;SP-0101;STSP2101.dbf
7988141;355030;SP;0101;SP-0101;STSP2101.dbf
7988176;355030;SP;;;STSP2101.dbf
7990359;355030;SP;;;STSP2101.dbf
7990383;355030;SP;;;STSP2101.dbf
7990413;355030;SP;;;STSP2101.dbf
7990472;355030;SP;;;STSP2101.dbf
7992890;355030;SP;;;STSP2101.dbf
7993471;355030;SP;;;STSP2101.dbf
7993552;355030;SP;;;STSP2101.dbf
7993587;355030;SP;;;STSP2101.dbf
7993595;355030;SP;;;STSP2101.dbf
7993609;355030;SP;;;STSP2101.dbf
7993617;355030;SP;;;STSP2101.dbf
7993625;355030;SP;;;STSP2101.dbf
7993633;355030;SP;;;STSP2101.dbf
7993641;355030;SP;;;STSP2101.dbf
7993676;355030;SP;;;STSP2101.dbf
7994184;355030;SP;;;STSP2101.dbf
7994192;355030;SP;;;STSP2101.dbf
7994230;355030;SP;;;STSP2101.dbf
7996438;355030;SP;;;STSP2101.dbf
7996454;355030;SP;;;STSP2101.dbf
7996462;355030;SP;;;STSP2101.dbf
7996470;355030;SP;;;STSP2101.dbf
7996489;355030;SP;;;STSP2101.dbf
7996497;355030;SP;;;STSP2101.dbf
7996500;355030;SP;;;STSP2101.dbf
7996519;355030;SP;;;STSP2101.dbf
7996527;355030;SP;;;STSP2101.dbf
7996535;355030;SP;;;STSP2101.dbf
7996543;355030;SP;;;STSP2101.dbf
7996616;355030;SP;;;STSP2101.dbf
7996640;355030;SP;;;STSP2101.dbf
7998074;355030;SP;;;STSP2101.dbf
7998082;355030;SP;;;STSP2101.dbf
7999100;355030;SP;0101;SP-0101;STSP2101.dbf
9000364;355030;SP;;;STSP2101.dbf
9000526;355030;SP;;;STSP2101.dbf
9000550;355030;SP;;;STSP2101.dbf
9000828;355030;SP;;;STSP2101.dbf
9000836;355030;SP;;;STSP2101.dbf
9000860;355030;SP;;;STSP2101.dbf
9000887;355030;SP;;;STSP2101.dbf
9000925;355030;SP;;;STSP2101.dbf
9008438;355030;SP;0101;SP-0101;STSP2101.dbf
9010211;355030;SP;0101;SP-0101;STSP2101.dbf
9010238;355030;SP;0101;SP-0101;STSP2101.dbf
9012419;355030;SP;;;STSP2101.dbf
9012427;355030;SP;;;STSP2101.dbf
9012435;355030;SP;;;STSP2101.dbf
9012443;355030;SP;;;STSP2101.dbf
9012451;355030;SP;;;STSP2101.dbf
9012540;355030;SP;;;STSP2101.dbf
9012613;355030;SP;;;STSP2101.dbf
9014721;355030;SP;0201;SP-0201;STSP2101.dbf
9014748;355030;SP;;;STSP2101.dbf
9018115;355030;SP;;;STSP2101.dbf
9018662;355030;SP;;;STSP2101.dbf
9018670;355030;SP;;;STSP2101.dbf
9018697;355030;SP;;;STSP2101.dbf
9018700;355030;SP;;;STSP2101.dbf
9018719;355030;SP;;;STSP2101.dbf
9018735;355030;SP;;;STSP2101.dbf
9018743;355030;SP;;;STSP2101.dbf
9018751;355030;SP;;;STSP2101.dbf
9018867;355030;SP;;;STSP2101.dbf
9018875;355030;SP;;;STSP2101.dbf
9019014;355030;SP;;;STSP2101.dbf
9021701;355030;SP;0101;SP-0101;STSP2101.dbf
9021752;355030;SP;0101;SP-0101;STSP2101.dbf
9025022;355030;SP;;;STSP2101.dbf
9025030;355030;SP;;;STSP2101.dbf
9025049;355030;SP;;;STSP2101.dbf
9025057;355030;SP;;;STSP2101.dbf
9025065;355030;SP;;;STSP2101.dbf
9025227;355030;SP;;;STSP2101.dbf
9025243;355030;SP;;;STSP2101.dbf
9026517;355030;SP;0101;SP-0101;STSP2101.dbf
9026525;355030;SP;0101;SP-0101;STSP2101.dbf
9028552;355030;SP;;;STSP2101.dbf
9028560;355030;SP;;;STSP2101.dbf
9028609;355030;SP;;;STSP2101.dbf
9028625;355030;SP;;;STSP2101.dbf
9028668;355030;SP;;;STSP2101.dbf
9028692;355030;SP;;;STSP2101.dbf
9032088;355030;SP;;;STSP2101.dbf
9036075;355030;SP;;;STSP2101.dbf
9036083;355030;SP;;;STSP2101.dbf
9036091;355030;SP;;;STSP2101.dbf
9036105;355030;SP;;;STSP2101.dbf
9036113;355030;SP;;;STSP2101.dbf
9036156;355030;SP;;;STSP2101.dbf
9036202;355030;SP;;;STSP2101.dbf
9036229;355030;SP;;;STSP2101.dbf
9036237;355030;SP;;;STSP2101.dbf
9036245;355030;SP;;;STSP2101.dbf
9040684;355030;SP;;;STSP2101.dbf
9042660;355030;SP;;;STSP2101.dbf
9043926;355030;SP;;;STSP2101.dbf
9048030;355030;SP;;;STSP2101.dbf
9048057;355030;SP;;;STSP2101.dbf
9048065;355030;SP;;;STSP2101.dbf
9048103;355030;SP;;;STSP2101.dbf
9048111;355030;SP;;;STSP2101.dbf
9048170;355030;SP;;;STSP2101.dbf
9048189;355030;SP;;;STSP2101.dbf
9048197;355030;SP;;;STSP2101.dbf
9048219;355030;SP;;;STSP2101.dbf
9048227;355030;SP;;;STSP2101.dbf
9048383;355030;SP;;;STSP2101.dbf
9048464;355030;SP;;;STSP2101.dbf
9051422;355030;SP;;;STSP2101.dbf
9053395;355030;SP;;;STSP2101.dbf
9053409;355030;SP;;;STSP2101.dbf
9053425;355030;SP;;;STSP2101.dbf
9053441;355030;SP;;;STSP2101.dbf
9053468;355030;SP;;;STSP2101.dbf
9053476;355030;SP;;;STSP2101.dbf
9053484;355030;SP;;;STSP2101.dbf
9053506;355030;SP;;;STSP2101.dbf
9053514;355030;SP;;;STSP2101.dbf
9053530;355030;SP;;;STSP2101.dbf
9055517;355030;SP;;;STSP2101.dbf
9055533;355030;SP;;;STSP2101.dbf
9055584;355030;SP;;;STSP2101.dbf
9055592;355030;SP;;;STSP2101.dbf
9055606;355030;SP;;;STSP2101.dbf
9055614;355030;SP;;;STSP2101.dbf
9055630;355030;SP;;;STSP2101.dbf
9055665;355030;SP;;;STSP2101.dbf
9055673;355030;SP;;;STSP2101.dbf
9055770;355030;SP;;;STSP2101.dbf
9055789;355030;SP;;;STSP2101.dbf
9055800;355030;SP;;;STSP2101.dbf
9055878;355030;SP;;;STSP2101.dbf
9055886;355030;SP;;;STSP2101.dbf
9055908;355030;SP;;;STSP2101.dbf
9059369;355030;SP;0101;SP-0101;STSP2101.dbf
9060774;355030;SP;;;STSP2101.dbf
9060782;355030;SP;;;STSP2101.dbf
9060790;355030;SP;;;STSP2101.dbf
9060804;355030;SP;;;STSP2101.dbf
9060812;355030;SP;;;STSP2101.dbf
9060820;355030;SP;;;STSP2101.dbf
9060847;355030;SP;;;STSP2101.dbf
9060863;355030;SP;;;STSP2101.dbf
9061053;355030;SP;;;STSP2101.dbf
9062890;355030;SP;;;STSP2101.dbf
9062947;355030;SP;;;STSP2101.dbf
9063064;355030;SP;;;STSP2101.dbf
9063080;355030;SP;;;STSP2101.dbf
9063099;355030;SP;;;STSP2101.dbf
9063102;355030;SP;;;STSP2101.dbf
9063129;355030;SP;;;STSP2101.dbf
9063145;355030;SP;;;STSP2101.dbf
9063188;355030;SP;;;STSP2101.dbf
9063242;355030;SP;;;STSP2101.dbf
9063250;355030;SP;;;STSP2101.dbf
9063269;355030;SP;;;STSP2101.dbf
9063277;355030;SP;;;STSP2101.dbf
9063684;355030;SP;;;STSP2101.dbf
9063757;355030;SP;;;STSP2101.dbf
9070982;355030;SP;;;STSP2101.dbf
9072349;355030;SP;0101;SP-0101;STSP2101.dbf
9072594;355030;SP;;;STSP2101.dbf
9073523;355030;SP;;;STSP2101.dbf
9073531;355030;SP;;;STSP2101.dbf
9073558;355030;SP;;;STSP2101.dbf
9073574;355030;SP;;;STSP2101.dbf
9073582;355030;SP;;;STSP2101.dbf
9073590;355030;SP;;;STSP2101.dbf
9073604;355030;SP;;;STSP2101.dbf
9073612;355030;SP;;;STSP2101.dbf
9073639;355030;SP;;;STSP2101.dbf
9073744;355030;SP;;;STSP2101.dbf
