location_id;node_id
510675;municipality:510675
510680;municipality:510680
510706;municipality:510706
510710;municipality:510710
510719;municipality:510719
510720;municipality:510720
510760;municipality:510760
510790;municipality:510790
510794;municipality:510794
510795;municipality:510795
510805;municipality:510805
510840;municipality:510840
520013;municipality:520013
520110;municipality:520110
520140;municipality:520140
520150;municipality:520150
520170;municipality:520170
520180;municipality:520180
520390;municipality:520390
520410;municipality:520410
520425;municipality:520425
520430;municipality:520430
520440;municipality:520440
520450;municipality:520450
520480;municipality:520480
520510;municipality:520510
520530;municipality:520530
520590;municipality:520590
520620;municipality:520620
520725;municipality:520725
520870;municipality:520870
520910;municipality:520910
520915;municipality:520915
520970;municipality:520970
520995;municipality:520995
521040;municipality:521040
521080;municipality:521080
521130;municipality:521130
521150;municipality:521150
521180;municipality:521180
521190;municipality:521190
521210;municipality:521210
521220;municipality:521220
521250;municipality:521250
521300;municipality:521300
521310;municipality:521310
521375;municipality:521375
521380;municipality:521380
521630;municipality:521630
521710;municipality:521710
521720;municipality:521720
521805;municipality:521805
521850;municipality:521850
521878;municipality:521878
521880;municipality:521880
521930;municipality:521930
521940;municipality:521940
522040;municipality:522040
522045;municipality:522045
522050;municipality:522050
522060;municipality:522060
522140;municipality:522140
530010;municipality:530010
