distance_min_km,edge_type,source_health_region_id,target_health_region_id,flow,edges,source_region_total,share_of_source_region_flow,weighted_mean_distance_km
25.0,residence,SC-0015,SC-0008,112.0,5,7708.0,0.01453,152.734555
25.0,residence,SE-0003,SE-0002,112.0,6,3442.0,0.032539,37.420457
25.0,residence,SE-0008,BA-0001,112.0,6,13048.0,0.008584,270.531116
25.0,residence,BA-0015,PE-0007,111.0,5,20536.0,0.005405,163.199382
25.0,residence,GO-0001,SP-0101,111.0,8,20996.0,0.005287,810.888259
25.0,residence,MS-0002,MS-0003,111.0,4,2715.0,0.040884,96.044254
25.0,residence,PI-0016,PE-0009,111.0,3,2224.0,0.04991,34.86548
25.0,residence,PR-0003,PR-0005,111.0,7,11071.0,0.010026,174.53584
25.0,residence,SC-0004,PR-0007,111.0,4,4797.0,0.023139,37.6325
25.0,residence,AL-0003,PE-0001,110.0,9,5255.0,0.020932,314.758886
25.0,residence,BA-0015,BA-0012,110.0,5,20536.0,0.005356,89.862838
25.0,residence,BA-0015,PI-0012,110.0,3,20536.0,0.005356,79.563318
25.0,residence,MS-0008,SP-0005,110.0,5,5532.0,0.019884,410.051946
25.0,residence,PR-0011,PR-0012,110.0,9,9755.0,0.011276,78.421103
25.0,residence,SC-0022,SC-0012,110.0,3,1312.0,0.083841,56.529341
25.0,residence,SP-0013,SP-0213,110.0,1,327.0,0.336391,92.813311
25.0,residence,RN-0002,CE-0001,109.0,7,11078.0,0.009839,204.789774
25.0,residence,SC-0014,SC-0021,109.0,6,5048.0,0.021593,46.848297
25.0,residence,BA-0031,BA-0003,107.0,5,5874.0,0.018216,72.095577
25.0,residence,MT-0007,SP-0005,107.0,6,15375.0,0.006959,759.623554
25.0,residence,RR-0001,DF-0006,107.0,3,27131.0,0.003944,2530.206573
25.0,residence,SC-0006,SC-0021,107.0,5,3546.0,0.030175,35.866459
25.0,residence,BA-0003,BA-0011,106.0,6,12738.0,0.008322,109.778822
25.0,residence,MA-0008,MA-0004,106.0,3,8042.0,0.013181,54.695102
25.0,residence,MA-0017,MA-2105,106.0,4,6514.0,0.016273,61.413926
25.0,residence,PA-0009,AM-0001,106.0,13,48286.0,0.002195,535.864712
25.0,residence,SC-0006,SC-0022,106.0,9,3546.0,0.029893,116.842302
25.0,residence,SC-0014,SC-0015,106.0,8,5048.0,0.020998,128.497076
25.0,residence,BA-0013,BA-0020,105.0,12,13959.0,0.007522,106.102353
25.0,residence,MA-0011,MA-2111,105.0,3,10382.0,0.010114,45.648828
25.0,residence,MG-0012,MG-0007,105.0,4,7996.0,0.013132,123.950527
25.0,residence,RR-0001,SP-0005,105.0,1,27131.0,0.00387,2946.763636
25.0,residence,MA-0018,MA-0005,104.0,5,7672.0,0.013556,98.03089
25.0,residence,MG-0003,MG-0020,104.0,9,7804.0,0.013326,61.104487
25.0,residence,MG-0012,DF-0006,104.0,6,7996.0,0.013007,346.373496
25.0,residence,MG-0028,MG-0022,104.0,4,5511.0,0.018871,447.931041
25.0,residence,PR-0010,PR-0015,104.0,7,11147.0,0.00933,229.222453
25.0,residence,MA-0015,MA-0018,103.0,9,3570.0,0.028852,156.76381
25.0,residence,MG-0002,MG-0003,103.0,6,30469.0,0.00338,119.632911
25.0,residence,MS-0001,SP-0005,103.0,3,66709.0,0.001544,597.988629
25.0,residence,MT-0004,MT-0014,101.0,8,6255.0,0.016147,287.299526
25.0,residence,SP-0208,SP-0101,101.0,7,5295.0,0.019075,351.230201
25.0,residence,SP-0219,SP-0217,101.0,3,4105.0,0.024604,153.467055
25.0,residence,BA-0011,BA-0012,100.0,5,6250.0,0.016,104.995267
25.0,residence,GO-0001,GO-0014,100.0,4,20996.0,0.004763,116.627305
25.0,residence,GO-0017,GO-0001,100.0,7,136.0,0.735294,460.742119
25.0,residence,PE-0002,PE-0012,100.0,6,28252.0,0.00354,34.407639
25.0,residence,PR-0019,PR-0015,100.0,11,9881.0,0.01012,206.126499
25.0,residence,SC-0007,SC-0008,100.0,7,3035.0,0.032949,40.013934
25.0,residence,SP-0206,SP-0213,100.0,9,29477.0,0.003392,167.43719
25.0,residence,AL-0005,AL-0002,99.0,2,2322.0,0.042636,56.298601
25.0,residence,MG-0002,MG-0015,99.0,13,30469.0,0.003249,86.190098
25.0,residence,RJ-0033,RJ-0330,99.0,2,3854.0,0.025688,41.38888
25.0,residence,RS-0019,RS-0001,99.0,14,4429.0,0.022353,340.071308
25.0,residence,SC-0023,SC-0017,99.0,9,3791.0,0.026114,40.965254
25.0,residence,SP-0101,SP-0214,99.0,2,49979.0,0.001981,230.873664
25.0,residence,SP-0217,SP-0017,99.0,2,11663.0,0.008488,28.89304
25.0,residence,AL-0010,BA-0010,98.0,4,2718.0,0.036056,45.47196
25.0,residence,BA-0022,BA-0026,98.0,3,4693.0,0.020882,94.308705
25.0,residence,ES-0005,ES-0004,98.0,1,388.0,0.252577,84.251869
25.0,residence,PR-0005,PR-0003,98.0,7,11962.0,0.008193,114.15647
25.0,residence,RS-0004,RS-0006,98.0,6,8292.0,0.011819,223.58884
25.0,residence,SC-0016,SC-0007,98.0,5,3620.0,0.027072,54.125051
25.0,residence,SP-0209,SP-0216,98.0,11,21362.0,0.004588,81.068357
25.0,residence,SP-0210,SP-0005,98.0,6,7670.0,0.012777,224.910221
25.0,residence,SP-0211,SP-0101,98.0,13,15360.0,0.00638,553.260776
25.0,residence,TO-0002,SP-0005,98.0,7,15695.0,0.006244,1470.055747
25.0,residence,BA-0017,BA-0012,97.0,5,2907.0,0.033368,51.151559
25.0,residence,BA-0020,BA-0014,97.0,11,8094.0,0.011984,67.558614
25.0,residence,CE-0012,CE-0016,97.0,6,7123.0,0.013618,56.208872
25.0,residence,ES-0002,MG-0024,97.0,7,14793.0,0.006557,40.341242
25.0,residence,GO-0012,GO-0004,97.0,6,1110.0,0.087387,150.163665
25.0,residence,PB-0001,RN-0007,95.0,5,11039.0,0.008606,154.980514
25.0,residence,RS-0011,RS-0001,95.0,6,5157.0,0.018422,290.901007
25.0,residence,SC-0001,PR-0010,95.0,6,3663.0,0.025935,183.93555
25.0,residence,SC-0015,SC-0004,95.0,6,7708.0,0.012325,45.24153
25.0,residence,SP-0101,SP-0005,95.0,1,49979.0,0.001901,397.191906
25.0,residence,MG-0013,SP-0215,94.0,7,16685.0,0.005634,99.82555
25.0,residence,SC-0017,SC-0015,94.0,5,1452.0,0.064738,62.290984
25.0,residence,BA-0011,BA-0022,93.0,4,6250.0,0.01488,99.726762
25.0,residence,BA-0021,BA-0020,93.0,3,8804.0,0.010563,391.232491
25.0,residence,BA-0029,BA-0013,93.0,5,4567.0,0.020363,81.355542
25.0,residence,PE-0005,AL-0003,93.0,3,14225.0,0.006538,42.90218
25.0,residence,RS-0006,RS-0015,93.0,6,11374.0,0.008177,60.511805
25.0,residence,RS-0015,RS-0001,93.0,14,5019.0,0.01853,315.311705
25.0,residence,SC-0020,SC-0022,93.0,5,837.0,0.111111,104.58541
25.0,residence,BA-0013,BA-0002,92.0,6,13959.0,0.006591,213.198474
25.0,residence,MG-0005,MG-0027,92.0,11,7442.0,0.012362,66.451438
25.0,residence,MG-0012,SP-0215,92.0,6,7996.0,0.011506,269.356001
25.0,residence,PE-0008,BA-0001,92.0,9,21485.0,0.004282,498.554847
25.0,residence,RS-0028,RS-0001,92.0,7,376.0,0.244681,132.925249
25.0,residence,SC-0018,SC-0007,92.0,5,12007.0,0.007662,43.452022
25.0,residence,MT-0013,MT-0014,91.0,7,4623.0,0.019684,96.676492
25.0,residence,PR-0020,PR-0015,91.0,7,11993.0,0.007588,237.677014
25.0,residence,RS-0004,RS-0017,91.0,6,8292.0,0.010974,145.910281
25.0,residence,SP-0102,SP-0206,91.0,6,3943.0,0.023079,297.541577
25.0,residence,TO-0001,DF-0006,91.0,6,17379.0,0.005236,567.142268
25.0,residence,DF-0006,GO-0003,90.0,4,75042.0,0.001199,108.124254
25.0,residence,RJ-3302,RJ-0033,90.0,3,523.0,0.172084,103.08663
25.0,residence,CE-0006,CE-2301,89.0,6,4121.0,0.021597,108.670408
25.0,residence,MS-0004,MS-0006,89.0,2,3367.0,0.026433,34.075954
25.0,residence,SC-0008,SC-0010,89.0,7,1548.0,0.057494,124.95827
25.0,residence,SC-0023,SC-0018,89.0,11,3791.0,0.023477,139.555629
25.0,residence,SC-0026,SC-0018,89.0,8,1280.0,0.069531,257.07601
25.0,residence,SP-0207,SP-0102,89.0,11,14290.0,0.006228,102.488244
25.0,residence,SP-0207,SP-0217,89.0,7,14290.0,0.006228,154.911015
25.0,residence,PI-0010,PI-0008,88.0,4,7464.0,0.01179,56.944981
25.0,residence,SP-0206,SP-0217,88.0,5,29477.0,0.002985,374.095648
25.0,residence,BA-0025,BA-0020,87.0,10,21941.0,0.003965,582.022303
25.0,residence,MA-0005,MA-0014,87.0,4,5359.0,0.016234,123.295405
25.0,residence,RS-0014,RS-0006,87.0,11,3168.0,0.027462,207.091847
25.0,residence,SP-0204,SP-0102,87.0,8,3444.0,0.025261,38.97274
25.0,residence,BA-0009,MG-0002,86.0,13,8080.0,0.010644,504.881816
25.0,residence,PA-0001,PA-0005,85.0,6,5274.0,0.016117,202.531409
25.0,residence,RS-0019,RS-0015,85.0,5,4429.0,0.019192,50.332207
25.0,residence,SC-0009,SC-0003,85.0,3,1782.0,0.047699,88.191819
25.0,residence,SP-0101,DF-0006,85.0,6,49979.0,0.001701,882.882778
25.0,residence,BA-0020,BA-0024,84.0,9,8094.0,0.010378,182.392809
25.0,residence,BA-0026,BA-0020,84.0,8,9387.0,0.008949,336.283151
25.0,residence,MG-0013,MG-0002,84.0,10,16685.0,0.005034,333.222868
25.0,residence,MG-0015,MG-0011,84.0,9,21650.0,0.00388,49.056881
25.0,residence,MS-0001,SP-0206,84.0,2,66709.0,0.001259,588.762114
25.0,residence,PA-0012,PA-0011,84.0,6,24170.0,0.003475,210.381145
25.0,residence,RN-0007,RN-0005,84.0,8,4377.0,0.019191,71.776604
25.0,residence,RS-0008,RS-0016,84.0,5,2820.0,0.029787,83.842421
25.0,residence,AM-0005,RR-0001,83.0,2,8175.0,0.010153,475.3621
25.0,residence,BA-0008,BA-0006,83.0,7,10820.0,0.007671,179.579355
25.0,residence,BA-0026,GO-0002,83.0,1,9387.0,0.008842,125.364256
25.0,residence,MG-0021,MG-0002,83.0,10,8612.0,0.009638,270.280839
25.0,residence,PI-0007,PI-0008,83.0,2,3501.0,0.023708,54.182254
25.0,residence,RN-0001,RN-0002,83.0,5,13489.0,0.006153,90.049366
25.0,residence,SC-0008,SC-0015,83.0,9,1548.0,0.053618,128.631537
25.0,residence,BA-0018,BA-0016,82.0,3,5858.0,0.013998,77.39091
25.0,residence,MA-0007,MA-2108,82.0,2,5217.0,0.015718,31.406556
25.0,residence,MG-0013,MG-0022,82.0,6,16685.0,0.004915,179.724187
25.0,residence,PB-0006,PB-0010,82.0,4,3541.0,0.023157,87.757254
25.0,residence,SE-0008,SE-0002,82.0,5,13048.0,0.006284,45.721989
25.0,residence,SP-0101,SP-0215,82.0,1,49979.0,0.001641,422.511365
25.0,residence,AL-0003,AL-0008,81.0,3,5255.0,0.015414,97.373442
25.0,residence,MA-0004,PI-0004,81.0,9,10482.0,0.007728,233.387592
25.0,residence,MG-0017,MG-0016,81.0,6,11010.0,0.007357,91.8318
25.0,residence,MG-0018,MG-0027,81.0,5,7057.0,0.011478,41.19525
25.0,residence,RJ-0003,MG-0005,81.0,2,469.0,0.172708,110.418612
25.0,residence,RJ-0330,RJ-0000,81.0,9,1477.0,0.054841,41.511855
25.0,residence,RS-0012,RS-0004,81.0,6,4814.0,0.016826,162.668956
25.0,residence,SC-0021,SC-0006,81.0,5,570.0,0.142105,58.960979
25.0,residence,SP-0207,SP-0210,81.0,10,14290.0,0.005668,45.806668
25.0,residence,SP-0214,SP-0005,81.0,7,7065.0,0.011465,219.32745
25.0,residence,PB-0005,PB-0001,80.0,11,2577.0,0.031044,257.705266
25.0,residence,SE-0002,SE-0001,80.0,6,4957.0,0.016139,64.740595
25.0,residence,CE-0009,CE-2301,79.0,4,6786.0,0.011642,137.42849
25.0,residence,MG-0009,MG-0004,79.0,7,7846.0,0.010069,92.90166
25.0,residence,MS-0006,MS-0004,79.0,2,4917.0,0.016067,96.154993
25.0,residence,MT-0001,SP-0101,79.0,4,29034.0,0.002721,1312.111432
25.0,residence,PE-0004,PB-0005,79.0,5,37344.0,0.002115,86.69845
25.0,residence,PE-0012,PB-0001,79.0,5,5218.0,0.01514,46.87887
25.0,residence,PI-0004,PE-0001,79.0,1,10613.0,0.007444,926.651285
25.0,residence,PR-0021,PR-0018,79.0,4,6770.0,0.011669,113.982035
25.0,residence,SC-0025,SC-0026,79.0,7,3037.0,0.026013,102.401619
25.0,residence,SC-4207,SC-0007,79.0,2,132.0,0.598485,28.191049
25.0,residence,SE-0003,SE-0004,79.0,2,3442.0,0.022952,36.627562
25.0,residence,CE-0006,CE-0008,78.0,7,4121.0,0.018927,198.649468
25.0,residence,MG-0013,SP-0213,78.0,6,16685.0,0.004675,178.648231
25.0,residence,MS-0001,SP-0101,78.0,6,66709.0,0.001169,837.123082
25.0,residence,PI-0010,PI-0013,78.0,3,7464.0,0.01045,128.480353
25.0,residence,PR-0011,ES-0004,78.0,1,9755.0,0.007996,1469.884991
25.0,residence,SP-0007,SP-0212,78.0,1,847.0,0.09209,26.127189
25.0,residence,SP-0209,SP-0205,78.0,1,21362.0,0.003651,37.012257
25.0,residence,CE-0021,CE-0020,77.0,2,2277.0,0.033816,26.911037
25.0,residence,MG-0016,MG-0017,77.0,2,8341.0,0.009232,48.194339
25.0,residence,RS-0001,RS-0006,77.0,10,14353.0,0.005365,104.22403
25.0,residence,SC-0009,SC-0007,77.0,5,1782.0,0.04321,83.31486
25.0,residence,SC-0022,PR-0002,77.0,7,1312.0,0.058689,96.005555
25.0,residence,SP-0104,SP-0207,77.0,5,2457.0,0.031339,50.461801
25.0,residence,CE-0003,CE-0008,76.0,5,7442.0,0.010212,139.419656
25.0,residence,MG-0011,SP-0101,76.0,9,11955.0,0.006357,253.689658
25.0,residence,SC-0007,SC-0010,76.0,7,3035.0,0.025041,113.255857
25.0,residence,SC-0009,SC-0014,76.0,6,1782.0,0.042649,42.624761
25.0,residence,SC-0011,SC-0016,76.0,2,2373.0,0.032027,45.857802
25.0,residence,SP-0215,SP-0206,76.0,9,33707.0,0.002255,175.37122
25.0,residence,BA-0009,ES-0004,75.0,3,8080.0,0.009282,87.62188
25.0,residence,BA-0024,BA-0023,75.0,5,3210.0,0.023364,44.042223
25.0,residence,SC-0002,SC-0015,75.0,8,2567.0,0.029217,134.252244
25.0,residence,SC-0004,SC-0011,75.0,2,4797.0,0.015635,64.55884
25.0,residence,SC-0007,SC-4207,75.0,3,3035.0,0.024712,35.314791
25.0,residence,SC-0009,SC-0010,75.0,4,1782.0,0.042088,154.948867
25.0,residence,SC-0023,SC-0025,75.0,4,3791.0,0.019784,100.065957
25.0,residence,SP-0207,SP-0201,75.0,11,14290.0,0.005248,72.480033
25.0,residence,DF-0006,MG-0002,74.0,6,75042.0,0.000986,615.595217
25.0,residence,MA-2109,MA-0001,74.0,8,162.0,0.45679,235.810926
25.0,residence,PA-0011,PA-0005,74.0,2,39231.0,0.001886,231.304319
25.0,residence,RN-0007,RN-0001,74.0,5,4377.0,0.016907,33.148192
25.0,residence,SP-0220,SP-0206,74.0,2,1565.0,0.047284,182.631514
25.0,residence,BA-0002,BA-0004,73.0,8,11656.0,0.006263,79.078794
25.0,residence,BA-0023,BA-0030,73.0,4,2234.0,0.032677,115.404562
25.0,residence,PA-0011,MA-0001,73.0,5,39231.0,0.001861,716.997013
25.0,residence,PE-0004,PE-0011,73.0,6,37344.0,0.001955,181.601683
25.0,residence,PI-0010,PI-0012,73.0,8,7464.0,0.00978,150.147875
25.0,residence,PR-0005,PR-0022,73.0,4,11962.0,0.006103,49.722995
25.0,residence,PR-0012,PR-0014,73.0,6,9454.0,0.007722,101.555428
25.0,residence,RJ-0010,RJ-0033,73.0,1,343.0,0.212828,100.96802
25.0,residence,BA-0013,BA-0007,72.0,8,13959.0,0.005158,137.40402
25.0,residence,DF-0006,SP-0206,72.0,2,75042.0,0.000959,738.856138
25.0,residence,MG-0023,MG-0018,72.0,6,9469.0,0.007604,148.240074
25.0,residence,PI-0001,PI-0002,72.0,3,4953.0,0.014537,67.359011
25.0,residence,SC-0009,SC-0008,72.0,2,1782.0,0.040404,42.999409
25.0,residence,SC-0010,SC-0015,72.0,4,7647.0,0.009415,277.840168
25.0,residence,TO-0001,SP-0207,72.0,5,17379.0,0.004143,1421.985876
25.0,residence,AL-0005,PE-0003,71.0,1,2322.0,0.030577,35.142149
25.0,residence,MG-0009,MG-0023,71.0,7,7846.0,0.009049,72.216515
25.0,residence,MG-0012,MG-0022,71.0,6,7996.0,0.008879,252.191886
25.0,residence,MG-0016,MG-0009,71.0,5,8341.0,0.008512,42.223584
25.0,residence,MG-0028,MG-0006,71.0,6,5511.0,0.012883,297.255832
25.0,residence,PB-0011,PE-0011,71.0,7,1321.0,0.053747,42.51965
25.0,residence,RS-0014,RS-0012,71.0,4,3168.0,0.022412,68.604009
25.0,residence,SC-0020,SC-0018,71.0,8,837.0,0.084827,106.318693
25.0,residence,SP-0215,SP-0213,71.0,6,33707.0,0.002106,185.777684
25.0,residence,AM-0001,SP-0005,70.0,1,126150.0,0.000555,2362.184406
25.0,residence,BA-0006,BA-0013,70.0,4,3669.0,0.019079,185.91326
25.0,residence,BA-0024,BA-0026,70.0,3,3210.0,0.021807,60.518244
25.0,residence,ES-0001,SP-0206,70.0,9,57029.0,0.001227,942.636557
25.0,residence,ES-0005,ES-0001,70.0,7,388.0,0.180412,176.07143
25.0,residence,MA-0008,MA-0005,70.0,4,8042.0,0.008704,91.726592
25.0,residence,MA-0011,SP-0005,70.0,2,10382.0,0.006742,1699.531286
25.0,residence,MA-2109,MA-0006,70.0,1,162.0,0.432099,167.2863
25.0,residence,PB-0007,RN-0006,70.0,6,2742.0,0.025529,117.903491
25.0,residence,BA-0004,BA-0005,69.0,5,6482.0,0.010645,42.614399
25.0,residence,CE-0004,CE-2301,69.0,4,4032.0,0.017113,66.296946
25.0,residence,MA-0001,MA-0005,69.0,2,9158.0,0.007534,156.754295
25.0,residence,PA-0001,PA-0013,69.0,4,5274.0,0.013083,160.807043
25.0,residence,PA-0010,PA-0011,69.0,5,16089.0,0.004289,172.689189
25.0,residence,PR-0019,PR-0022,69.0,7,9881.0,0.006983,195.657825
25.0,residence,RJ-0010,RJ-0330,69.0,1,343.0,0.201166,87.185818
25.0,residence,RJ-0053,RJ-0003,69.0,2,2221.0,0.031067,99.114035
25.0,residence,RS-0009,RS-0004,69.0,5,3428.0,0.020128,80.749243
25.0,residence,DF-0006,PE-0001,68.0,2,75042.0,0.000906,1643.814606
25.0,residence,MA-0004,MA-0018,68.0,4,10482.0,0.006487,79.120402
25.0,residence,MG-0015,SP-0005,68.0,3,21650.0,0.003141,318.754517
25.0,residence,MG-0021,SP-0206,68.0,3,8612.0,0.007896,238.3056
25.0,residence,PE-0001,PB-0001,68.0,9,30866.0,0.002203,82.037342
25.0,residence,PR-0012,PR-0017,68.0,5,9454.0,0.007193,237.70405
25.0,residence,SC-0001,ES-0001,68.0,5,3663.0,0.018564,1495.358522
25.0,residence,SP-0202,SP-0213,68.0,5,6869.0,0.0099,289.25032
25.0,residence,SP-0209,SP-0213,68.0,4,21362.0,0.003183,223.739201
25.0,residence,SP-0213,SP-0203,68.0,9,15305.0,0.004443,69.127049
25.0,residence,AL-0002,AL-0008,67.0,3,7456.0,0.008986,62.952889
25.0,residence,GO-0010,GO-0009,67.0,6,3417.0,0.019608,111.106508
25.0,residence,BA-0009,BA-0006,66.0,5,8080.0,0.008168,279.426757
25.0,residence,BA-0028,BA-0012,66.0,4,8369.0,0.007886,87.948029
25.0,residence,MG-0013,MG-0007,66.0,7,16685.0,0.003956,243.768572
25.0,residence,PB-0004,PB-0001,66.0,9,2845.0,0.023199,161.028052
25.0,residence,SE-0008,SE-0005,66.0,6,13048.0,0.005058,80.488486
25.0,residence,SP-0217,SP-0207,66.0,5,11663.0,0.005659,128.346436
25.0,residence,AC-0002,AC-0003,65.0,1,10808.0,0.006014,84.289967
25.0,residence,BA-0008,MG-0002,65.0,8,10820.0,0.006007,612.459704
25.0,residence,PI-0009,PI-0007,65.0,3,4282.0,0.01518,52.52513
25.0,residence,PR-0001,SC-0022,65.0,4,7622.0,0.008528,54.080103
25.0,residence,RS-0005,RS-0006,65.0,8,8085.0,0.00804,108.926991
25.0,residence,RS-0017,RS-0009,65.0,2,3152.0,0.020622,36.914107
25.0,residence,SP-0102,SP-0217,65.0,4,3943.0,0.016485,141.828873
25.0,residence,AM-0004,AC-0001,64.0,6,3843.0,0.016654,396.722986
25.0,residence,BA-0026,BA-0024,64.0,5,9387.0,0.006818,210.853778
25.0,residence,MA-0005,MA-0003,64.0,2,5359.0,0.011943,126.840925
25.0,residence,MG-0007,DF-0006,64.0,5,8488.0,0.00754,320.204947
25.0,residence,MG-0016,MG-0004,64.0,7,8341.0,0.007673,75.144708
25.0,residence,MT-0005,MT-0012,64.0,1,7356.0,0.0087,143.926399
25.0,residence,PB-0003,RN-0006,64.0,2,10705.0,0.005979,220.823381
25.0,residence,RJ-3304,RJ-0003,64.0,2,70.0,0.914286,30.434126
25.0,residence,RS-0043,RS-0007,64.0,2,621.0,0.10306,168.899541
25.0,residence,SC-0022,SC-0011,64.0,1,1312.0,0.04878,85.26568
25.0,residence,AP-0001,SP-0101,63.0,4,31630.0,0.001992,2716.019329
25.0,residence,BA-0016,BA-0017,63.0,4,7777.0,0.008101,41.213131
25.0,residence,MG-0002,MG-0009,63.0,8,30469.0,0.002068,82.765086
25.0,residence,PB-0006,PB-0011,63.0,5,3541.0,0.017792,94.011894
25.0,residence,PR-0021,PR-0016,63.0,6,6770.0,0.009306,116.580478
25.0,residence,SC-0003,SC-0006,63.0,1,809.0,0.077874,38.791039
25.0,residence,PB-0010,PE-0001,62.0,5,1768.0,0.035068,346.191372
25.0,residence,PR-0005,PR-0015,62.0,4,11962.0,0.005183,211.14822
25.0,residence,PR-0013,PR-0014,62.0,6,4288.0,0.014459,78.706486
25.0,residence,PR-0017,PR-0018,62.0,6,13830.0,0.004483,71.174808
25.0,residence,RJ-0003,RJ-0033,62.0,1,469.0,0.132196,90.966771
25.0,residence,RJ-0019,SP-0101,62.0,7,52343.0,0.001184,334.980071
25.0,residence,SC-0023,SC-0011,62.0,5,3791.0,0.016355,115.512378
25.0,residence,SP-0201,SP-0216,62.0,9,29701.0,0.002087,70.328845
25.0,residence,SP-0206,SP-0211,62.0,2,29477.0,0.002103,33.383846
25.0,residence,AL-0001,AL-0008,61.0,6,11392.0,0.005355,81.733007
25.0,residence,AL-0007,AL-0006,61.0,4,2036.0,0.029961,45.201544
25.0,residence,MA-0016,MA-0015,61.0,3,11074.0,0.005508,107.882259
25.0,residence,MG-0023,MG-0009,61.0,7,9469.0,0.006442,43.941659
25.0,residence,MG-0029,MG-0014,61.0,4,4727.0,0.012905,111.462877
25.0,residence,PI-0003,PI-0002,61.0,4,3669.0,0.016626,93.559693
25.0,residence,RS-0011,RS-0015,61.0,1,5157.0,0.011829,55.790308
25.0,residence,SC-0007,SC-0002,61.0,5,3035.0,0.020099,112.423876
25.0,residence,SC-0013,SC-0018,61.0,4,1433.0,0.042568,103.972734
25.0,residence,SP-0101,SP-0103,61.0,2,49979.0,0.001221,44.03618
25.0,residence,AC-0001,AC-0003,60.0,2,21143.0,0.002838,197.841749
25.0,residence,CE-0010,RN-0006,60.0,6,6119.0,0.009806,71.190443
25.0,residence,MA-0017,MA-0018,60.0,4,6514.0,0.009211,191.972621
25.0,residence,PB-0006,RN-0006,60.0,4,3541.0,0.016944,119.0026
25.0,residence,PE-0001,PE-0012,60.0,4,30866.0,0.001944,66.151479
25.0,residence,PR-0002,PR-0003,60.0,6,51637.0,0.001162,89.631744
25.0,residence,PR-0012,PR-0016,60.0,8,9454.0,0.006347,200.662035
25.0,residence,SC-0015,SC-0009,60.0,2,7708.0,0.007784,28.739418
25.0,residence,SC-0021,SC-0022,60.0,4,570.0,0.105263,153.299979
25.0,residence,BA-0001,SP-0005,59.0,1,17824.0,0.00331,1368.980149
25.0,residence,BA-0025,DF-0006,59.0,6,21941.0,0.002689,508.636617
25.0,residence,CE-0001,CE-0011,59.0,2,15882.0,0.003715,203.95491
25.0,residence,GO-0003,GO-0004,59.0,6,5353.0,0.011022,72.347167
25.0,residence,MS-0003,MS-0004,59.0,5,13509.0,0.004367,93.448472
25.0,residence,RJ-0214,RJ-0033,59.0,2,124.0,0.475806,79.858924
25.0,residence,SP-0101,PR-0002,59.0,4,49979.0,0.00118,325.161621
25.0,residence,SP-0201,SP-0204,59.0,8,29701.0,0.001986,47.682559
25.0,residence,BA-0001,BA-0005,58.0,3,17824.0,0.003254,64.805493
25.0,residence,BA-0008,ES-0001,58.0,4,10820.0,0.00536,351.69007
25.0,residence,DF-0006,GO-0002,58.0,3,75042.0,0.000773,132.076438
25.0,residence,MA-0007,MA-0003,58.0,2,5217.0,0.011118,39.373877
25.0,residence,MA-0011,MA-0016,58.0,4,10382.0,0.005587,163.627982
25.0,residence,MG-0018,MG-0024,58.0,7,7057.0,0.008219,40.661038
25.0,residence,PA-0009,AP-0001,58.0,5,48286.0,0.001201,402.612834
25.0,residence,PB-0011,PE-0010,58.0,4,1321.0,0.043906,34.614888
25.0,residence,PE-0007,BA-0015,58.0,6,4091.0,0.014177,206.815084
25.0,residence,PR-0012,PR-0020,58.0,5,9454.0,0.006135,42.550793
25.0,residence,SC-0033,SC-0010,58.0,1,87.0,0.666667,29.030541
25.0,residence,MA-0008,MA-0009,57.0,6,8042.0,0.007088,142.512712
25.0,residence,MA-0009,MA-2108,57.0,3,13358.0,0.004267,95.419616
25.0,residence,MS-0002,SP-0005,57.0,3,2715.0,0.020994,673.53337
25.0,residence,MT-0014,MT-0011,57.0,4,10021.0,0.005688,195.610028
25.0,residence,PA-0005,MA-0011,57.0,3,24496.0,0.002327,164.664722
25.0,residence,RJ-0006,RJ-0003,57.0,2,90.0,0.633333,30.214778
25.0,residence,RJ-3302,RJ-0003,57.0,1,523.0,0.108987,201.644235
