distance_min_km,source_node_id,source_name,source_municipality_code,source_health_region_id,total_flow,target_facilities,top_target_node_id,top_target_name,top_target_flow,top_target_share,cross_health_region_flow,cross_health_region_share,cross_uf_flow,cross_uf_share,weighted_mean_distance_km,max_edge_distance_km
50.0,municipality:241480,Vera Cruz - RN,241480,RN-0001,7.0,1,facility:4014111,HOSPITAL UNIVERSITARIO ANA BEZERRA,7.0,1.0,7.0,1.0,0.0,0.0,68.085668,68.085668
50.0,municipality:250530,Curral Velho - PB,250530,PB-0007,7.0,1,facility:2605473,COMPLEXO HOSPITALAR DEP JANDUHY CARNEIRO,7.0,1.0,7.0,1.0,0.0,0.0,113.507346,113.507346
50.0,municipality:251460,São José do Bonfim - PB,251460,PB-0006,7.0,1,facility:2676060,HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO,7.0,1.0,7.0,1.0,0.0,0.0,155.700654,155.700654
50.0,municipality:310180,Alpercata - MG,310180,MG-0016,7.0,1,facility:3004791,SARAH BELO HORIZONTE,7.0,1.0,7.0,1.0,0.0,0.0,231.798586,231.798586
50.0,municipality:311000,Caeté - MG,311000,MG-0002,7.0,1,facility:2218690,FSFX O S S HOSPITAL MUNICIPAL CARLOS CHAGAS,7.0,1.0,7.0,1.0,0.0,0.0,51.043326,51.043326
50.0,municipality:312680,Frei Gaspar - MG,312680,MG-0017,7.0,1,facility:3004791,SARAH BELO HORIZONTE,7.0,1.0,7.0,1.0,0.0,0.0,327.923935,327.923935
50.0,municipality:313700,Ladainha - MG,313700,MG-0017,7.0,1,facility:0027014,SANTA CASA DE BELO HORIZONTE,7.0,1.0,7.0,1.0,0.0,0.0,338.100517,338.100517
50.0,municipality:313800,Laranjal - MG,313800,MG-0027,7.0,1,facility:2149419,HOSPITAL SAO VICENTE DE PAULO,7.0,1.0,7.0,1.0,0.0,0.0,75.9,75.9
50.0,municipality:314900,Pedra Dourada - MG,314900,MG-0024,7.0,1,facility:2192896,HOSPITAL METROPOLITANO ODILON BEHRENS HOB,7.0,1.0,7.0,1.0,0.0,0.0,213.147857,213.147857
50.0,municipality:315020,Piedade de Ponte Nova - MG,315020,MG-0008,7.0,1,facility:0027863,HOSPITAL RISOLETA TOLENTINO NEVES,7.0,1.0,7.0,1.0,0.0,0.0,136.924154,136.924154
50.0,municipality:315053,Pingo-d'Água - MG,315053,MG-0023,7.0,1,facility:2695324,HOSPITAL DA BALEIA,7.0,1.0,7.0,1.0,0.0,0.0,155.74411,155.74411
50.0,municipality:315500,Rio Doce - MG,315500,MG-0008,7.0,1,facility:0027014,SANTA CASA DE BELO HORIZONTE,7.0,1.0,7.0,1.0,0.0,0.0,111.260273,111.260273
50.0,municipality:315620,Rochedo de Minas - MG,315620,MG-0005,7.0,1,facility:2090236,FUNDACAO PIO XII BARRETOS,7.0,1.0,7.0,1.0,7.0,1.0,587.571706,587.571706
50.0,municipality:316440,São Sebastião da Bela Vista - MG,316440,MG-0010,7.0,1,facility:2775999,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS,7.0,1.0,7.0,1.0,0.0,0.0,182.803634,182.803634
50.0,municipality:353220,Narandiba - SP,353220,SP-0211,7.0,1,facility:2080532,SANTA CASA HOSP DR ARISTOTELES OLIVEIRA MARTINS PRES PRUDENT,7.0,1.0,7.0,1.0,0.0,0.0,50.109133,50.109133
50.0,municipality:354105,Pratânia - SP,354105,SP-0206,7.0,1,facility:0025135,HOSPITAL MUNICIPAL SAO JOAO BATISTA,7.0,1.0,7.0,1.0,7.0,1.0,477.962967,477.962967
50.0,municipality:354310,Ribeirão Corrente - SP,354310,SP-0208,7.0,1,facility:2082187,HOSPITAL DAS CLINICAS FAEPA RIBEIRAO PRETO,7.0,1.0,7.0,1.0,0.0,0.0,84.547394,84.547394
50.0,municipality:411885,Perobal - PR,411885,PR-0012,7.0,1,facility:2781859,HOSPITAL UNIVERSITARIO REGIONAL DO NORTE DO PARANA,7.0,1.0,7.0,1.0,0.0,0.0,234.439437,234.439437
50.0,municipality:420220,Benedito Novo - SC,420220,SC-0009,7.0,1,facility:2691868,HOSPITAL INFANTIL JOANA DE GUSMAO,7.0,1.0,7.0,1.0,0.0,0.0,123.933596,123.933596
50.0,municipality:421885,União do Oeste - SC,421885,SC-0010,7.0,1,facility:6683134,HOSPITAL REGIONAL TEREZINHA GAIO BASSO,7.0,1.0,7.0,1.0,0.0,0.0,64.512431,64.512431
50.0,municipality:430080,Antônio Prado - RS,430080,RS-0005,7.0,1,facility:2237601,HOSPITAL DE CLINICAS,7.0,1.0,7.0,1.0,0.0,0.0,129.06916,129.06916
50.0,municipality:430461,Canudos do Vale - RS,430461,RS-0016,7.0,1,facility:2430711,HOSPITAL DOM MALAN,7.0,1.0,7.0,1.0,7.0,1.0,2530.994583,2530.994583
50.0,municipality:430870,Gaurama - RS,430870,RS-0011,7.0,1,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,7.0,1.0,7.0,1.0,0.0,0.0,79.097442,79.097442
50.0,municipality:431413,Paulo Bento - RS,431413,RS-0011,7.0,1,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,7.0,1.0,7.0,1.0,0.0,0.0,61.147681,61.147681
50.0,municipality:431475,Poço das Antas - RS,431475,RS-0016,7.0,1,facility:2237601,HOSPITAL DE CLINICAS,7.0,1.0,7.0,1.0,0.0,0.0,78.0747,78.0747
50.0,municipality:431971,São Valentim do Sul - RS,431971,RS-0016,7.0,1,facility:2237601,HOSPITAL DE CLINICAS,7.0,1.0,7.0,1.0,0.0,0.0,121.629405,121.629405
50.0,municipality:521910,Santa Bárbara de Goiás - GO,521910,GO-0001,7.0,1,facility:2382474,HOSPITAL ESTADUAL DE S LUIS DE MONTES BELOS DR GERALDO LANDO,7.0,1.0,7.0,1.0,0.0,0.0,73.349165,73.349165
50.0,municipality:170388,Carmolândia - TO,170388,TO-0002,6.0,1,facility:2081482,BOLDRINI CAMPINAS,6.0,1.0,6.0,1.0,6.0,1.0,1769.211975,1769.211975
50.0,municipality:210110,Axixá - MA,210110,MA-0002,6.0,1,facility:2452383,MATERNIDADE DE ALTO RISCO DE IMPERATRIZ,6.0,1.0,6.0,1.0,0.0,0.0,479.114517,479.114517
50.0,municipality:251240,Puxinanã - PB,251240,PB-0003,6.0,1,facility:2593262,HOSPITAL DE EMERGENCIA E TRAUMA SENADOR HUMBERTO LUCENA,6.0,1.0,6.0,1.0,0.0,0.0,123.497455,123.497455
50.0,municipality:251260,Quixaba - PB,251260,PB-0006,6.0,1,facility:2399776,HOSPITAL SAO VICENTE DE PAULO,6.0,1.0,6.0,1.0,0.0,0.0,249.913083,249.913083
50.0,municipality:251465,São José do Brejo do Cruz - PB,251465,PB-0008,6.0,1,facility:2592568,HOSPITAL REGIONAL SENADOR RUI CARNEIRO,6.0,1.0,6.0,1.0,0.0,0.0,76.748585,76.748585
50.0,municipality:251720,Vieirópolis - PB,251720,PB-0010,6.0,1,facility:2399741,FUNDACAO NAPOLEAO LAUREANO,6.0,1.0,6.0,1.0,0.0,0.0,379.601042,379.601042
50.0,municipality:260005,Abreu e Lima - PE,260005,PE-0001,6.0,1,facility:2346621,HOSPITAL FERREIRA LIMA,6.0,1.0,6.0,1.0,0.0,0.0,51.547719,51.547719
50.0,municipality:280050,Areia Branca - SE,280050,SE-0002,6.0,1,facility:2423529,HOSPITAL AMPARO DE MARIA,6.0,1.0,6.0,1.0,0.0,0.0,54.886083,54.886083
50.0,municipality:280390,Malhador - SE,280390,SE-0002,6.0,1,facility:2423529,HOSPITAL AMPARO DE MARIA,6.0,1.0,6.0,1.0,0.0,0.0,68.357307,68.357307
50.0,municipality:280610,Rosário do Catete - SE,280610,SE-0003,6.0,1,facility:3559629,HOSPITAL REGIONAL SAO VICENTE DE PAULA,6.0,1.0,6.0,1.0,0.0,0.0,56.098064,56.098064
50.0,municipality:290740,Catolândia - BA,290740,BA-0025,6.0,1,facility:0003875,HOSPITAL ANA NERY,6.0,1.0,6.0,1.0,0.0,0.0,677.454124,677.454124
50.0,municipality:293325,Vereda - BA,293325,BA-0009,6.0,1,facility:0004294,HOSPITAL GERAL DO ESTADO,6.0,1.0,6.0,1.0,0.0,0.0,492.041031,492.041031
50.0,municipality:311820,Conquista - MG,311820,MG-0013,6.0,1,facility:2082187,HOSPITAL DAS CLINICAS FAEPA RIBEIRAO PRETO,6.0,1.0,6.0,1.0,6.0,1.0,144.265183,144.265183
50.0,municipality:312820,Guaraciaba - MG,312820,MG-0008,6.0,1,facility:3004791,SARAH BELO HORIZONTE,6.0,1.0,6.0,1.0,0.0,0.0,122.378624,122.378624
50.0,municipality:312825,Guaraciama - MG,312825,MG-0006,6.0,1,facility:0026859,HOSPITAL FELICIO ROCHO,6.0,1.0,6.0,1.0,0.0,0.0,318.279839,318.279839
50.0,municipality:312930,Iapu - MG,312930,MG-0023,6.0,1,facility:0027049,HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH,6.0,1.0,6.0,1.0,0.0,0.0,187.962661,187.962661
50.0,municipality:314380,Munhoz - MG,314380,MG-0010,6.0,1,facility:2090236,FUNDACAO PIO XII BARRETOS,6.0,1.0,6.0,1.0,6.0,1.0,329.126757,329.126757
50.0,municipality:316630,Sericita - MG,316630,MG-0008,6.0,1,facility:2195453,HOSPITAL DO CANCER DE MURIAE,6.0,1.0,6.0,1.0,0.0,0.0,69.265748,69.265748
50.0,municipality:316740,Silvianópolis - MG,316740,MG-0010,6.0,1,facility:3004791,SARAH BELO HORIZONTE,6.0,1.0,6.0,1.0,0.0,0.0,300.606918,300.606918
50.0,municipality:316980,Turvolândia - MG,316980,MG-0010,6.0,1,facility:2171945,SANTA CASA DE ALFENAS,6.0,1.0,6.0,1.0,0.0,0.0,53.011064,53.011064
50.0,municipality:330412,Quatis - RJ,330412,RJ-3304,6.0,1,facility:7185081,SES RJ HOSPITAL ESTADUAL TRANSPLANTE CANCER E CIR INFANTIL,6.0,1.0,6.0,1.0,0.0,0.0,106.858817,106.858817
50.0,municipality:350060,Águas de São Pedro - SP,350060,SP-0210,6.0,1,facility:6212581,AME AMBULATORIO MED DE ESPECIALIDADES STA BARBARA DOESTE,6.0,1.0,6.0,1.0,0.0,0.0,50.158414,50.158414
50.0,municipality:351310,Cravinhos - SP,351310,SP-0213,6.0,1,facility:2082853,HOSPITAL MAJOR ANTONIO CANDIDO BATATAIS,6.0,1.0,6.0,1.0,0.0,0.0,52.863958,52.863958
50.0,municipality:351565,Fernão - SP,351565,SP-0209,6.0,1,facility:2083086,HOSPITAL AMARAL CARVALHO JAU,6.0,1.0,6.0,1.0,0.0,0.0,102.497665,102.497665
50.0,municipality:352110,Ipeúna - SP,352110,SP-0210,6.0,1,facility:2081482,BOLDRINI CAMPINAS,6.0,1.0,6.0,1.0,0.0,0.0,85.717235,85.717235
50.0,municipality:353560,Paraibuna - SP,353560,SP-0217,6.0,1,facility:2749319,HOSPITAL MUNICIPAL UNIVERSITARIO DE TAUBATE,6.0,1.0,6.0,1.0,0.0,0.0,50.907493,50.907493
50.0,municipality:354410,Rio Grande da Serra - SP,354410,SP-0202,6.0,1,facility:3753433,HOSPITAL LEONOR MENDES DE BARROS,6.0,1.0,6.0,1.0,0.0,0.0,136.794533,136.794533
50.0,municipality:354805,Santo Antônio do Aracanguá - SP,354805,SP-0202,6.0,1,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,6.0,1.0,6.0,1.0,0.0,0.0,120.301502,120.301502
50.0,municipality:354880,São Caetano do Sul - SP,354880,SP-0102,6.0,1,facility:2790564,HOSPITAL DE REABILITACAO DE ANOMALIAS CRANIOFACIAIS BAURU,6.0,1.0,6.0,1.0,0.0,0.0,292.922405,292.922405
50.0,municipality:410810,Flórida - PR,410810,PR-0015,6.0,1,facility:2577623,HCL HOSPITAL DO CANCER DE LONDRINA,6.0,1.0,6.0,1.0,0.0,0.0,84.080805,84.080805
50.0,municipality:410965,Honório Serpa - PR,410965,PR-0007,6.0,1,facility:6424341,HOSPITAL REGIONAL DO SUDOESTE WALTER ALBERTO PECOITS F B,6.0,1.0,6.0,1.0,0.0,0.0,68.734055,68.734055
50.0,municipality:411410,Mandaguaçu - PR,411410,PR-0015,6.0,1,facility:2576341,HONPAR HOSPITAL NORTE PARANAENSE,6.0,1.0,6.0,1.0,0.0,0.0,63.105044,63.105044
50.0,municipality:412555,São Manoel do Paraná - PR,412555,PR-0013,6.0,1,facility:2586169,HOSPITAL DO CANCER DE MARINGA,6.0,1.0,6.0,1.0,0.0,0.0,67.021639,67.021639
50.0,municipality:421575,São Bernardino - SC,421575,SC-0004,6.0,1,facility:6683134,HOSPITAL REGIONAL TEREZINHA GAIO BASSO,6.0,1.0,6.0,1.0,0.0,0.0,58.054085,58.054085
50.0,municipality:421985,Zortéa - SC,421985,SC-0008,6.0,1,facility:2302101,HOSPITAL HELIO ANJOS ORTIZ,6.0,1.0,6.0,1.0,0.0,0.0,95.581843,95.581843
50.0,municipality:430370,Campina das Missões - RS,430370,RS-0014,6.0,1,facility:2261057,HOSPITAL DE CLINICAS IJUI,6.0,1.0,6.0,1.0,0.0,0.0,102.46063,102.46063
50.0,municipality:430485,Carlos Gomes - RS,430485,RS-0011,6.0,1,facility:2246929,HOSPITAL DE CLINICAS,6.0,1.0,6.0,1.0,0.0,0.0,77.882355,77.882355
50.0,municipality:430695,Entre Rios do Sul - RS,430695,RS-0011,6.0,1,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,6.0,1.0,6.0,1.0,0.0,0.0,87.857828,87.857828
50.0,municipality:431217,Mato Queimado - RS,431217,RS-0012,6.0,1,facility:2261057,HOSPITAL DE CLINICAS IJUI,6.0,1.0,6.0,1.0,0.0,0.0,74.970152,74.970152
50.0,municipality:431339,Novo Cabrais - RS,431339,RS-0008,6.0,1,facility:2237601,HOSPITAL DE CLINICAS,6.0,1.0,6.0,1.0,0.0,0.0,175.08232,175.08232
50.0,municipality:432234,Ubiretama - RS,432234,RS-0012,6.0,1,facility:2261057,HOSPITAL DE CLINICAS IJUI,6.0,1.0,6.0,1.0,0.0,0.0,82.287046,82.287046
50.0,municipality:521015,Ipiranga de Goiás - GO,521015,GO-0004,6.0,1,facility:2506815,HOSPITAL DE CANCER,6.0,1.0,6.0,1.0,0.0,0.0,173.662986,173.662986
50.0,municipality:522070,Sítio d'Abadia - GO,522070,GO-0002,6.0,1,facility:2506815,HOSPITAL DE CANCER,6.0,1.0,6.0,1.0,0.0,0.0,383.839011,383.839011
50.0,municipality:150442,Marituba - PA,150442,PA-0001,5.0,1,facility:2089696,HOSPITAL GRAACC INSTITUTO DE ONCOLOGIA PEDIATRICA IOP,5.0,1.0,5.0,1.0,5.0,1.0,2475.190247,2475.190247
50.0,municipality:170110,Aparecida do Rio Negro - TO,170110,TO-0001,5.0,1,facility:2468271,HOSPITAL REGIONAL DE PEDRO AFONSO LEONCIO DE SOUSA MIRANDA,5.0,1.0,5.0,1.0,0.0,0.0,114.876469,114.876469
50.0,municipality:211227,Tufilândia - MA,211227,MA-0008,5.0,1,facility:2308762,HOSPITAL MUNICIPAL DJALMA MARQUES SOCORRAO I,5.0,1.0,5.0,1.0,0.0,0.0,195.402749,195.402749
50.0,municipality:250220,Bom Jesus - PB,250220,PB-0009,5.0,1,facility:2399741,FUNDACAO NAPOLEAO LAUREANO,5.0,1.0,5.0,1.0,0.0,0.0,415.140576,415.140576
50.0,municipality:250490,Cruz do Espírito Santo - PB,250490,PB-0001,5.0,1,facility:0001120,HOSPITAL PORTUGUES,5.0,1.0,5.0,1.0,5.0,1.0,104.194129,104.194129
50.0,municipality:250920,Massaranduba - PB,250920,PB-0003,5.0,1,facility:2399776,HOSPITAL SAO VICENTE DE PAULO,5.0,1.0,5.0,1.0,0.0,0.0,97.836655,97.836655
50.0,municipality:250950,Montadas - PB,250950,PB-0003,5.0,1,facility:0000434,IMIP,5.0,1.0,5.0,1.0,5.0,1.0,158.911549,158.911549
50.0,municipality:251207,Poço de José de Moura - PB,251207,PB-0009,5.0,1,facility:2399776,HOSPITAL SAO VICENTE DE PAULO,5.0,1.0,5.0,1.0,0.0,0.0,404.729307,404.729307
50.0,municipality:251392,São Bentinho - PB,251392,PB-0010,5.0,1,facility:0000434,IMIP,5.0,1.0,5.0,1.0,5.0,1.0,337.655634,337.655634
50.0,municipality:251396,São Domingos - PB,251396,PB-0010,5.0,1,facility:2399741,FUNDACAO NAPOLEAO LAUREANO,5.0,1.0,5.0,1.0,0.0,0.0,340.801355,340.801355
50.0,municipality:251710,Várzea - PB,251710,PB-0006,5.0,1,facility:0220337,HOSPITAL DE CLINICAS DE CAMPINA GRANDE,5.0,1.0,5.0,1.0,0.0,0.0,136.079187,136.079187
50.0,municipality:292935,São José da Vitória - BA,292935,BA-0007,5.0,1,facility:0004294,HOSPITAL GERAL DO ESTADO,5.0,1.0,5.0,1.0,0.0,0.0,248.871406,248.871406
50.0,municipality:310040,Acaiaca - MG,310040,MG-0008,5.0,1,facility:0026921,HOSPITAL JOAO XXIII,5.0,1.0,5.0,1.0,0.0,0.0,101.425352,101.425352
50.0,municipality:311790,Congonhal - MG,311790,MG-0010,5.0,1,facility:2090236,FUNDACAO PIO XII BARRETOS,5.0,1.0,5.0,1.0,5.0,1.0,316.049542,316.049542
50.0,municipality:312000,Córrego Novo - MG,312000,MG-0023,5.0,1,facility:0027049,HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH,5.0,1.0,5.0,1.0,0.0,0.0,155.493689,155.493689
50.0,municipality:312170,Diogo de Vasconcelos - MG,312170,MG-0008,5.0,1,facility:0027049,HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH,5.0,1.0,5.0,1.0,0.0,0.0,99.359087,99.359087
50.0,municipality:312440,Espírito Santo do Dourado - MG,312440,MG-0010,5.0,1,facility:0015563,HOSPITAL INFANTIL PEQUENO PRINCIPE,5.0,1.0,5.0,1.0,5.0,1.0,507.909698,507.909698
50.0,municipality:312630,Fortaleza de Minas - MG,312630,MG-0022,5.0,1,facility:0027049,HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH,5.0,1.0,5.0,1.0,0.0,0.0,314.925771,314.925771
50.0,municipality:312720,Funilândia - MG,312720,MG-0014,5.0,1,facility:2200457,ASSOCIACAO MARIO PENNA,5.0,1.0,5.0,1.0,0.0,0.0,66.659338,66.659338
50.0,municipality:312880,Guidoval - MG,312880,MG-0018,5.0,1,facility:2153882,SANTA CASA DE MISERICORDIA DE JUIZ DE FORA,5.0,1.0,5.0,1.0,0.0,0.0,88.792773,88.792773
50.0,municipality:314585,Oratórios - MG,314585,MG-0008,5.0,1,facility:0027863,HOSPITAL RISOLETA TOLENTINO NEVES,5.0,1.0,5.0,1.0,0.0,0.0,138.277914,138.277914
50.0,municipality:315727,Santa Bárbara do Monte Verde - MG,315727,MG-0005,5.0,1,facility:0026794,HOSPITAL SOFIA FELDMAN,5.0,1.0,5.0,1.0,0.0,0.0,237.705292,237.705292
50.0,municipality:315920,Santa Rita de Caldas - MG,315920,MG-0010,5.0,1,facility:3004791,SARAH BELO HORIZONTE,5.0,1.0,5.0,1.0,0.0,0.0,332.076159,332.076159
50.0,municipality:316260,São João do Oriente - MG,316260,MG-0023,5.0,1,facility:0026948,HOSPITAL INFANTIL JOAO PAULO II,5.0,1.0,5.0,1.0,0.0,0.0,195.073689,195.073689
50.0,municipality:317060,Vargem Bonita - MG,317060,MG-0022,5.0,1,facility:0027049,HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH,5.0,1.0,5.0,1.0,0.0,0.0,257.424679,257.424679
50.0,municipality:320450,Santa Leopoldina - ES,320450,ES-0001,5.0,1,facility:0027014,SANTA CASA DE BELO HORIZONTE,5.0,1.0,5.0,1.0,5.0,1.0,354.476957,354.476957
50.0,municipality:350230,Anhembi - SP,350230,SP-0206,5.0,1,facility:2087057,HOSPITAL DOS FORNECEDORES DE CANA DE PIRACICABA,5.0,1.0,5.0,1.0,0.0,0.0,53.911314,53.911314
50.0,municipality:350390,Arujá - SP,350390,SP-0201,5.0,1,facility:2790564,HOSPITAL DE REABILITACAO DE ANOMALIAS CRANIOFACIAIS BAURU,5.0,1.0,5.0,1.0,0.0,0.0,304.187428,304.187428
50.0,municipality:351570,Ferraz de Vasconcelos - SP,351570,SP-0201,5.0,1,facility:9491252,DR RUBENS SAVASTANO HOSPITAL REGIONAL DE SAO JOSE DOS CAMPOS,5.0,1.0,5.0,1.0,0.0,0.0,59.414623,59.414623
50.0,municipality:351730,Guaimbê - SP,351730,SP-0209,5.0,1,facility:2089785,HOSPITAL DO RIM E HIPERTENSAO,5.0,1.0,5.0,1.0,0.0,0.0,381.012875,381.012875
50.0,municipality:353205,Motuca - SP,353205,SP-0203,5.0,1,facility:2082187,HOSPITAL DAS CLINICAS FAEPA RIBEIRAO PRETO,5.0,1.0,5.0,1.0,0.0,0.0,51.055242,51.055242
50.0,municipality:410350,Califórnia - PR,410350,PR-0016,5.0,1,facility:2587289,HOSPITAL PSIQUIATRICO DE MARINGA HPM,5.0,1.0,5.0,1.0,0.0,0.0,69.245082,69.245082
50.0,municipality:410380,Cambira - PR,410380,PR-0016,5.0,1,facility:2781859,HOSPITAL UNIVERSITARIO REGIONAL DO NORTE DO PARANA,5.0,1.0,5.0,1.0,0.0,0.0,54.365642,54.365642
50.0,municipality:410765,Fazenda Rio Grande - PR,410765,PR-0002,5.0,1,facility:2089696,HOSPITAL GRAACC INSTITUTO DE ONCOLOGIA PEDIATRICA IOP,5.0,1.0,5.0,1.0,5.0,1.0,353.840251,353.840251
50.0,municipality:412280,Salgado Filho - PR,412280,PR-0008,5.0,1,facility:0017868,HOSPITAL FILANTROPICO POLICLINICA,5.0,1.0,5.0,1.0,0.0,0.0,74.829699,74.829699
50.0,municipality:412340,Santa Fé - PR,412340,PR-0015,5.0,1,facility:2576341,HONPAR HOSPITAL NORTE PARANAENSE,5.0,1.0,5.0,1.0,0.0,0.0,53.81781,53.81781
50.0,municipality:420075,Alto Bela Vista - SC,420075,SC-0006,5.0,1,facility:2537788,HOSPITAL REGIONAL DO OESTE,5.0,1.0,5.0,1.0,0.0,0.0,75.052993,75.052993
50.0,municipality:420160,Arroio Trinta - SC,420160,SC-0002,5.0,1,facility:2537788,HOSPITAL REGIONAL DO OESTE,5.0,1.0,5.0,1.0,0.0,0.0,126.698878,126.698878
50.0,municipality:420315,Calmon - SC,420315,SC-0002,5.0,1,facility:2555646,HOSPITAL REGIONAL DE SAO JOSE DRHOMERO MIRANDA GOMES,5.0,1.0,5.0,1.0,0.0,0.0,259.520323,259.520323
50.0,municipality:420445,Coronel Martins - SC,420445,SC-0001,5.0,1,facility:2652099,HOSPITAL SAO CRISTOVAO,5.0,1.0,5.0,1.0,0.0,0.0,53.886727,53.886727
50.0,municipality:421070,Matos Costa - SC,421070,SC-0016,5.0,1,facility:7274351,AFSC,5.0,1.0,5.0,1.0,0.0,0.0,63.460791,63.460791
50.0,municipality:421105,Monte Carlo - SC,421105,SC-0008,5.0,1,facility:2691469,HOSPITAL DE PENHA,5.0,1.0,5.0,1.0,0.0,0.0,230.991914,230.991914
50.0,municipality:421310,Piratuba - SC,421310,SC-0006,5.0,1,facility:2691469,HOSPITAL DE PENHA,5.0,1.0,5.0,1.0,0.0,0.0,318.881948,318.881948
50.0,municipality:421315,Planalto Alegre - SC,421315,SC-0004,5.0,1,facility:6048692,HOSPITAL INFANTIL DR JESER AMARANTE FARIA,5.0,1.0,5.0,1.0,0.0,0.0,407.999919,407.999919
50.0,municipality:421555,Santa Helena - SC,421555,SC-0005,5.0,1,facility:2537788,HOSPITAL REGIONAL DO OESTE,5.0,1.0,5.0,1.0,0.0,0.0,103.263647,103.263647
50.0,municipality:421605,São Cristóvão do Sul - SC,421605,SC-0002,5.0,1,facility:2377373,HOSPITAL TROMBUDO CENTRAL,5.0,1.0,5.0,1.0,0.0,0.0,54.955014,54.955014
50.0,municipality:421835,Treviso - SC,421835,SC-0021,5.0,1,facility:2299569,HOSPITAL SANTO ANTONIO IMAS,5.0,1.0,5.0,1.0,0.0,0.0,50.626114,50.626114
50.0,municipality:421935,Vitor Meireles - SC,421935,SC-0004,5.0,1,facility:2691469,HOSPITAL DE PENHA,5.0,1.0,5.0,1.0,0.0,0.0,119.380773,119.380773
50.0,municipality:430003,Aceguá - RS,430003,RS-0007,5.0,1,facility:2237253,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE,5.0,1.0,5.0,1.0,0.0,0.0,334.032942,334.032942
50.0,municipality:430511,Centenário - RS,430511,RS-0011,5.0,1,facility:2246929,HOSPITAL DE CLINICAS,5.0,1.0,5.0,1.0,0.0,0.0,67.23108,67.23108
50.0,municipality:430807,Fazenda Vilanova - RS,430807,RS-0016,5.0,1,facility:3626245,HOSPITAL DE PRONTO SOCORRO PREF DR MARCOS ANTONIO RONCHETTI,5.0,1.0,5.0,1.0,0.0,0.0,71.195436,71.195436
50.0,municipality:431036,Imigrante - RS,431036,RS-0016,5.0,1,facility:2237601,HOSPITAL DE CLINICAS,5.0,1.0,5.0,1.0,0.0,0.0,94.625177,94.625177
50.0,municipality:431333,Nova Ramada - RS,431333,RS-0017,5.0,1,facility:2254611,HOSPITAL VIDA SAUDE,5.0,1.0,5.0,1.0,0.0,0.0,80.249792,80.249792
50.0,municipality:431545,Relvado - RS,431545,RS-0016,5.0,1,facility:2236370,HOSPITAL SAO SEBASTIAO MARTIR,5.0,1.0,5.0,1.0,0.0,0.0,55.211426,55.211426
50.0,municipality:432163,Três Arroios - RS,432163,RS-0011,5.0,1,facility:2246929,HOSPITAL DE CLINICAS,5.0,1.0,5.0,1.0,0.0,0.0,88.591618,88.591618
50.0,municipality:420310,Caibi - SC,420310,SC-4210,175.0,2,facility:2537788,HOSPITAL REGIONAL DO OESTE,170.0,0.971429,175.0,1.0,0.0,0.0,67.570399,105.511162
50.0,municipality:421507,Riqueza - SC,421507,SC-0028,196.0,2,facility:2537788,HOSPITAL REGIONAL DO OESTE,187.0,0.954082,196.0,1.0,0.0,0.0,76.884496,110.437606
50.0,municipality:311260,Capinópolis - MG,311260,MG-0026,166.0,2,facility:2146355,HOSPITAL DE CLINICAS DE UBERLANDIA,158.0,0.951807,166.0,1.0,8.0,0.048193,145.235535,232.991383
50.0,municipality:430535,Charqueadas - RS,430535,RS-0002,113.0,2,facility:2255936,HOSPITAL ANA NERY,107.0,0.946903,113.0,1.0,0.0,0.0,88.255531,88.507726
50.0,municipality:221010,São José do Peixe - PI,221010,PI-0008,117.0,2,facility:2365146,HOSPITAL REGIONAL TIBERIO NUNES,110.0,0.940171,117.0,1.0,0.0,0.0,103.477375,267.243389
50.0,municipality:130165,Guajará - AM,130165,AM-0007,333.0,3,facility:5336171,HOSPITAL REGIONAL DO JURUA IRMA NAIR TERESINHA REICHERT,313.0,0.93994,333.0,1.0,333.0,1.0,87.566922,631.026509
50.0,municipality:510631,Novo Santo Antônio - MT,510631,MT-0006,133.0,2,facility:2473046,HOSPITAL REGIONAL DE AGUA BOA,125.0,0.93985,133.0,1.0,0.0,0.0,227.501305,236.941879
50.0,municipality:315230,Porto Firme - MG,315230,MG-0008,77.0,2,facility:2195453,HOSPITAL DO CANCER DE MURIAE,72.0,0.935065,77.0,1.0,0.0,0.0,88.062685,91.123574
50.0,municipality:420985,Lindóia do Sul - SC,420985,SC-0003,115.0,2,facility:2537788,HOSPITAL REGIONAL DO OESTE,107.0,0.930435,115.0,1.0,0.0,0.0,74.508736,339.188951
