facility_node_id;admissions;deaths;regulated_transfer_exits;median_stay_days;icu_marker_count;total_value;dominant_icd_chapter;dominant_sex;dominant_race_color;mean_age;mean_stay_days;death_rate;regulated_transfer_exit_rate;icu_marker_rate;mean_value_per_admission
facility:3008045;146;42;104;8.0;146;794998.62;I;1;04;59.137;9.925;0.287671;0.712329;1.0;5445.2
facility:3010902;260;24;54;3.0;260;72162.22;I;1;03;56.862;4.215;0.092308;0.207692;1.0;277.55
facility:3012212;9058;54;101;2.0;9058;7776489.28;O;3;01;22.912;3.428;0.005962;0.01115;1.0;858.52
facility:3013588;353;75;6;10.25;353;4598399.24;B;1;99;58.227;13.892;0.212465;0.016997;1.0;13026.63
facility:3015408;4860;704;1101;5.0;4860;15856217.89;B;1;99;47.078;8.333;0.144856;0.226543;1.0;3262.6
facility:3015920;71;15;1;7.0;71;106500.0;B;3;03;53.803;11.197;0.211268;0.014085;1.0;1500.0
facility:3016986;116;6;33;3.0;116;51428.17;J;3;03;41.009;2.853;0.051724;0.284483;1.0;443.35
facility:3017060;1198;267;124;10.0;1198;11565159.92;B;1;01;51.24;12.594;0.222871;0.103506;1.0;9653.72
facility:3017230;128;2;2;3.0;128;49251.89;A;3;99;46.156;3.172;0.015625;0.015625;1.0;384.78
facility:3017826;1;0;0;0.0;1;3283.41;H;1;03;70.0;0.0;0.0;0.0;1.0;3283.41
facility:3018172;3168;12;120;2.0;3168;1545614.0;O;3;03;21.446;2.008;0.003788;0.037879;1.0;487.88
facility:3018520;256;96;109;10.5;256;2765787.62;B;1;03;38.895;13.203;0.375;0.425781;1.0;10803.86
facility:3021114;23009;1677;1030;3.0;23009;45854297.56;O;3;03;36.42;5.786;0.072885;0.044765;1.0;1992.89
facility:3021378;5794;1011;566;3.25;5794;9063463.73;I;1;99;49.159;5.772;0.174491;0.097687;1.0;1564.28
facility:3021823;474;0;1;0.0;474;285794.98;J;3;03;24.076;0.019;0.0;0.00211;1.0;602.94
facility:3023036;139;5;8;2.75;139;64603.51;I;3;03;43.957;3.568;0.035971;0.057554;1.0;464.77
facility:3028399;5928;334;93;3.0;5928;9897439.28;O;3;03;29.436;5.389;0.056343;0.015688;1.0;1669.61
facility:3028593;700;0;2;2.0;700;344007.45;O;3;03;32.337;2.326;0.0;0.002857;1.0;491.44
facility:3028925;2769;236;903;4.0;2769;1957923.45;B;1;03;51.146;5.272;0.085229;0.326111;1.0;707.09
facility:3030415;85;33;19;7.5;85;1471500.0;B;1;01;67.659;9.282;0.388235;0.223529;1.0;17311.76
facility:3032191;1932;89;771;2.75;1932;763132.99;R;3;99;51.467;3.477;0.046066;0.399068;1.0;395.0
facility:3036472;25;0;0;2.0;25;1139020.25;H;3;03;16.44;2.0;0.0;0.0;1.0;45560.81
facility:3040119;3195;154;268;2.0;3195;1933295.64;B;3;01;46.035;3.857;0.0482;0.083881;1.0;605.1
facility:3043142;224;5;1;6.0;224;936042.82;A;1;99;6.799;7.286;0.022321;0.004464;1.0;4178.76
facility:3048209;1114;38;6;2.0;1114;1103296.09;S;1;03;45.536;3.953;0.034111;0.005386;1.0;990.39
facility:3048675;2441;111;364;3.0;2441;1227359.04;O;3;03;47.658;4.307;0.045473;0.149119;1.0;502.81
facility:3049469;6;0;0;0.0;6;19700.46;H;1;03;61.167;0.0;0.0;0.0;1.0;3283.41
facility:3050637;150;0;0;0.0;150;492511.5;H;1;03;59.707;0.0;0.0;0.0;1.0;3283.41
facility:3051625;63;38;13;13.5;63;1158498.59;B;1;03;60.413;13.429;0.603175;0.206349;1.0;18388.87
facility:3055450;523;0;0;0.0;523;1096357.8;H;1;99;51.342;0.0;0.0;0.0;1.0;2096.29
facility:3056724;7;0;0;0.0;7;87310.03;Z;1;01;53.714;1.143;0.0;0.0;1.0;12472.86
facility:3060918;38;0;0;0.0;38;104992.46;H;1;03;52.158;0.0;0.0;0.0;1.0;2762.96
facility:3074889;35;18;2;9.75;35;530291.79;B;3;01;52.886;10.029;0.514286;0.057143;1.0;15151.19
facility:3075516;3526;359;83;2.0;3526;17272352.7;C;3;01;59.297;3.83;0.101815;0.023539;1.0;4898.57
facility:3083721;5284;1;21;2.0;5284;2640883.01;O;3;99;25.995;2.118;0.000189;0.003974;1.0;499.79
facility:3092399;8;0;0;0.0;8;14901.04;H;1;99;71.125;0.125;0.0;0.0;1.0;1862.63
facility:3094863;512;0;0;2.0;512;204061.91;Z;3;03;38.777;1.83;0.0;0.0;1.0;398.56
facility:3122786;38;0;0;0.0;38;124769.58;H;1;99;64.184;0.0;0.0;0.0;1.0;3283.41
facility:3126838;9592;884;69;3.0;9592;31832932.5;S;1;01;53.444;5.125;0.09216;0.007193;1.0;3318.7
facility:3134423;434;47;151;2.0;434;279519.03;B;1;01;58.002;2.963;0.108295;0.347926;1.0;644.05
facility:3139050;8196;981;463;3.0;8196;11074254.54;O;3;01;44.319;5.542;0.119693;0.056491;1.0;1351.18
facility:3139301;246;11;22;3.0;246;91643.62;J;3;01;53.797;3.646;0.044715;0.089431;1.0;372.54
facility:3142663;813;24;96;2.0;813;463760.33;O;3;03;39.732;2.8;0.02952;0.118081;1.0;570.43
facility:3148130;158;0;0;0.0;158;441604.37;H;1;01;58.323;0.0;0.0;0.0;1.0;2794.96
facility:3151794;12259;86;96;4.0;12259;13619417.28;O;3;03;20.141;6.163;0.007015;0.007831;1.0;1110.97
facility:3152928;181;93;43;10.5;181;2450950.07;B;1;03;61.017;13.11;0.513812;0.237569;1.0;13541.16
facility:3157245;11038;575;267;3.0;11038;23236924.0;O;3;01;42.823;5.486;0.052093;0.024189;1.0;2105.18
facility:3170527;2393;105;1061;2.0;2393;873774.52;K;3;01;54.987;3.015;0.043878;0.443377;1.0;365.14
facility:3189546;193;7;0;2.25;193;8674535.81;Z;1;99;47.917;5.073;0.036269;0.0;1.0;44945.78
facility:3205282;437;0;0;2.0;437;252579.69;O;3;03;32.146;2.007;0.0;0.0;1.0;577.99
facility:3208419;215;0;0;1.0;215;81993.56;J;3;03;42.149;1.609;0.0;0.0;1.0;381.37
facility:3210243;3456;308;467;4.0;3456;2800444.43;B;3;99;46.288;5.544;0.08912;0.135127;1.0;810.31
facility:3212130;11228;1025;796;3.0;11228;15730474.17;O;3;03;41.305;5.452;0.09129;0.070894;1.0;1401.0
facility:3220214;84;0;0;0.0;84;210865.47;H;3;99;59.774;0.0;0.0;0.0;1.0;2510.3
facility:3220966;1581;24;16;2.0;1581;856099.71;O;3;03;30.199;2.766;0.01518;0.01012;1.0;541.49
facility:3223728;556;53;8;31.0;556;1554708.49;I;1;99;65.973;24.829;0.095324;0.014388;1.0;2796.24
facility:3225143;869;0;0;0.0;869;1344805.43;H;1;99;44.644;0.0;0.0;0.0;1.0;1547.53
facility:3225798;79;11;10;5.0;79;1182279.44;Q;1;03;10.709;5.165;0.139241;0.126582;1.0;14965.56
facility:3226816;53;3;38;1.0;53;84765.92;B;1;03;42.189;1.528;0.056604;0.716981;1.0;1599.36
facility:3245500;567;101;21;9.75;567;8225897.73;B;1;03;55.889;11.109;0.178131;0.037037;1.0;14507.76
facility:3246558;309;11;10;2.5;309;222334.79;O;3;03;26.405;3.272;0.035599;0.032362;1.0;719.53
facility:3249336;298;9;61;3.0;298;135917.97;J;3;03;49.46;3.809;0.030201;0.204698;1.0;456.1
facility:3250415;62;3;3;2.0;62;38702.29;J;3;03;47.242;2.645;0.048387;0.048387;1.0;624.23
facility:3254631;164;0;0;0.0;164;484925.13;H;3;01;58.945;0.0;0.0;0.0;1.0;2956.86
facility:3269728;1541;33;226;2.0;1541;978476.94;O;3;99;43.016;3.043;0.021415;0.146658;1.0;634.96
facility:3276678;2313;72;404;3.5;2313;27748108.4;I;1;03;47.166;7.091;0.031128;0.174665;1.0;11996.59
facility:3283437;7;0;0;7.0;7;91458.25;Q;1;01;5.286;10.714;0.0;0.0;1.0;13065.46
facility:3285391;5242;677;56;7.0;5242;21464345.39;C;3;03;54.747;10.634;0.129149;0.010683;1.0;4094.69
facility:3294889;955;0;18;2.0;955;498244.56;O;3;03;26.706;2.764;0.0;0.018848;1.0;521.72
facility:3302490;1364;0;4;2.0;1364;710362.69;O;3;99;33.207;1.858;0.0;0.002933;1.0;520.79
facility:3312216;178;17;53;2.0;178;81499.78;O;3;03;50.371;2.831;0.095506;0.297753;1.0;457.86
facility:3314766;2067;0;42;1.0;2067;1032417.04;O;3;01;18.635;1.455;0.0;0.020319;1.0;499.48
facility:3316300;4188;222;54;2.5;4188;8997345.62;O;3;99;29.572;4.419;0.053009;0.012894;1.0;2148.36
facility:3321452;47;0;0;0.0;47;128265.15;H;1;03;61.872;0.0;0.0;0.0;1.0;2729.05
facility:3324060;21;0;3;1.0;21;6830.9;A;1;99;37.381;1.952;0.0;0.142857;1.0;325.28
facility:3344169;35;0;0;0.0;35;113705.94;H;3;03;58.4;0.0;0.0;0.0;1.0;3248.74
facility:3344614;1105;113;277;7.5;1105;787938.1;N;3;99;49.902;10.886;0.102262;0.250679;1.0;713.07
facility:3354423;1657;59;349;1.0;1657;568818.14;B;3;01;46.315;2.823;0.035607;0.210622;1.0;343.28
facility:3358860;436;33;76;2.0;436;177700.19;O;3;03;44.516;3.117;0.075688;0.174312;1.0;407.57
facility:3369293;486;14;2;1.0;486;2077818.24;C;3;99;57.352;2.802;0.028807;0.004115;1.0;4275.35
facility:3374599;44;13;0;22.5;44;1470416.55;B;1;99;52.932;21.364;0.295455;0.0;1.0;33418.56
facility:3378691;406;19;72;4.0;406;333451.17;B;1;01;54.83;4.059;0.046798;0.17734;1.0;821.31
facility:3384993;65;2;17;2.25;65;44400.34;B;3;03;61.354;3.538;0.030769;0.261538;1.0;683.08
facility:3385205;537;4;48;3.0;537;352807.94;B;3;03;43.764;3.305;0.007449;0.089385;1.0;657.0
facility:3386023;1220;4;17;2.0;1220;433148.42;A;3;03;30.342;2.087;0.003279;0.013934;1.0;355.04
facility:3388301;4029;487;307;5.0;4029;5561517.74;S;1;99;47.419;6.648;0.120874;0.076198;1.0;1380.37
facility:3407829;186;15;51;3.0;186;63512.43;O;3;03;54.629;5.452;0.080645;0.274194;1.0;341.46
facility:3426572;75;0;0;1.0;75;38521.2;K;1;99;46.827;0.84;0.0;0.0;1.0;513.62
facility:3452263;545;14;165;2.0;545;411418.71;B;3;03;49.686;2.194;0.025688;0.302752;1.0;754.9
facility:3470350;961;112;168;4.0;961;841525.05;B;1;01;58.254;5.283;0.116545;0.174818;1.0;875.68
facility:3477304;352;0;0;0.0;352;1064340.16;H;1;01;61.997;0.0;0.0;0.0;1.0;3023.69
facility:3485536;178;3;13;3.0;178;125984.73;B;3;03;47.882;3.517;0.016854;0.073034;1.0;707.78
facility:3488578;23;0;0;0.0;23;42906.5;H;3;99;62.565;0.0;0.0;0.0;1.0;1865.5
facility:3499359;179;0;0;1.0;179;578046.66;H;1;03;54.877;0.978;0.0;0.0;1.0;3229.31
facility:3508528;19334;1226;249;4.0;19334;55941007.31;O;3;01;42.843;7.087;0.063412;0.012879;1.0;2893.4
facility:3513351;260;1;29;2.0;260;156743.77;O;3;03;42.538;3.154;0.003846;0.111538;1.0;602.86
facility:3515168;2725;108;61;4.0;2725;4570180.46;K;1;99;44.184;7.484;0.039633;0.022385;1.0;1677.13
facility:3537943;1962;405;259;7.0;1962;3201486.82;B;1;99;61.073;8.422;0.206422;0.132008;1.0;1631.75
facility:3542998;33;0;0;0.0;33;104062.01;H;3;99;63.636;0.0;0.0;0.0;1.0;3153.39
facility:3549097;762;0;0;0.0;762;576933.32;H;3;99;61.773;0.0;0.0;0.0;1.0;757.13
facility:3558134;65;0;7;2.25;65;58009.36;B;3;01;62.708;2.631;0.0;0.107692;1.0;892.45
facility:3559629;2650;201;225;2.5;2650;1548923.1;O;3;03;38.626;4.195;0.075849;0.084906;1.0;584.5
facility:3567486;113;0;0;1.0;113;61871.8;O;3;03;27.522;1.832;0.0;0.0;1.0;547.54
facility:3569543;752;11;55;2.0;752;426914.5;O;3;03;37.457;2.972;0.014628;0.073138;1.0;567.71
facility:3574261;1216;51;183;1.0;1216;682012.18;O;3;99;36.988;2.093;0.041941;0.150493;1.0;560.87
facility:3575497;406;0;0;0.0;406;795118.72;H;1;99;60.759;0.047;0.0;0.0;1.0;1958.42
facility:3584968;567;39;46;2.0;567;314854.01;I;1;01;53.642;3.339;0.068783;0.081129;1.0;555.3
facility:3587010;297;10;42;2.0;297;232851.4;B;3;03;51.899;3.125;0.03367;0.141414;1.0;784.01
facility:3588572;421;0;0;2.0;421;118307.56;A;3;99;38.933;2.401;0.0;0.0;1.0;281.02
facility:3597156;252;0;0;1.0;252;197531.93;K;3;01;47.869;0.857;0.0;0.0;1.0;783.86
facility:3626245;7617;439;2488;3.0;7617;7757032.05;S;1;01;48.715;4.322;0.057634;0.326638;1.0;1018.38
facility:3647153;145;0;0;0.0;145;476094.45;H;3;99;62.076;0.0;0.0;0.0;1.0;3283.41
facility:3650413;13;0;0;0.0;13;61683.56;H;3;99;64.692;0.0;0.0;0.0;1.0;4744.89
facility:3654796;1392;8;133;2.0;1392;344178.48;O;3;03;34.514;2.144;0.005747;0.095546;1.0;247.25
facility:3654826;1074;24;140;5.5;1074;821056.1;B;1;03;40.741;8.475;0.022346;0.130354;1.0;764.48
facility:3663051;2932;175;248;3.0;2932;6963937.14;B;1;03;21.07;5.053;0.059686;0.084584;1.0;2375.15
facility:3665216;118;0;0;0.0;118;365736.16;H;1;99;56.22;0.0;0.0;0.0;1.0;3099.46
facility:3667804;3632;15;581;2.0;3632;1683140.97;O;3;03;32.744;2.333;0.00413;0.159967;1.0;463.42
facility:3668770;2252;1;27;2.0;2252;1125744.24;O;3;03;21.002;3.045;0.000444;0.011989;1.0;499.89
facility:3675580;2743;209;21;2.0;2743;7956317.31;C;3;99;56.613;3.48;0.076194;0.007656;1.0;2900.59
facility:3681548;10;0;0;0.0;10;24345.19;H;1;03;63.5;0.0;0.0;0.0;1.0;2434.52
facility:3698548;2868;229;129;7.0;2868;4618107.05;K;1;01;54.783;8.722;0.079847;0.044979;1.0;1610.22
facility:3708926;1233;301;146;12.0;1233;6070976.13;B;1;03;61.286;14.516;0.24412;0.11841;1.0;4923.74
facility:3738698;665;29;82;3.0;665;424275.62;O;3;03;43.872;4.227;0.043609;0.123308;1.0;638.01
facility:3745325;15;0;0;1.0;15;11594.8;S;1;03;39.267;1.2;0.0;0.0;1.0;772.99
facility:3746410;1741;15;36;2.0;1741;597131.61;L;3;99;46.932;3.0;0.008616;0.020678;1.0;342.98
facility:3753433;1645;23;3;31.0;1645;3418042.65;A;1;01;45.061;25.018;0.013982;0.001824;1.0;2077.84
facility:3759148;260;14;53;3.75;260;169837.71;B;3;03;58.062;3.923;0.053846;0.203846;1.0;653.22
facility:3771962;5666;491;208;3.0;5666;11681809.18;S;1;03;47.195;5.773;0.086657;0.03671;1.0;2061.74
facility:3774554;4574;541;250;3.0;4574;4688783.86;O;3;01;47.136;4.313;0.118277;0.054657;1.0;1025.09
facility:3784916;2584;764;147;6.0;2584;2661008.15;B;1;99;63.002;8.6;0.295666;0.056889;1.0;1029.8
facility:3791130;661;142;16;9.5;661;3419608.3;N;1;03;61.525;12.596;0.214826;0.024206;1.0;5173.39
facility:3795292;554;17;89;2.0;554;316083.93;O;3;03;43.014;2.247;0.030686;0.16065;1.0;570.55
facility:3825752;321;18;118;2.0;321;174346.55;I;3;01;63.433;3.692;0.056075;0.367601;1.0;543.14
facility:3827127;130;0;0;3.0;130;57522.37;J;1;03;57.7;3.223;0.0;0.0;1.0;442.48
facility:3828107;434;45;138;4.0;434;681960.5;B;1;01;55.048;5.82;0.103687;0.317972;1.0;1571.34
facility:3841375;1667;240;870;3.0;1667;1686570.28;B;1;03;57.657;4.861;0.143971;0.521896;1.0;1011.74
facility:3906787;201;43;8;8.0;201;3378725.75;B;1;03;58.075;13.612;0.21393;0.039801;1.0;16809.58
facility:3913163;708;0;3;2.0;708;246161.21;A;3;03;31.692;2.195;0.0;0.004237;1.0;347.69
facility:3913899;451;145;6;6.0;451;5840687.25;B;1;99;51.131;9.519;0.321508;0.013304;1.0;12950.53
facility:3940829;525;0;0;10.0;525;787500.0;B;1;99;53.526;9.81;0.0;0.0;1.0;1500.0
facility:3949621;783;12;2;4.0;783;563016.12;B;1;01;57.324;4.581;0.015326;0.002554;1.0;719.05
facility:3956369;16152;206;103;3.0;16152;19813987.97;O;3;03;21.514;4.754;0.012754;0.006377;1.0;1226.72
facility:3969800;2456;173;34;4.5;2456;3388034.04;S;1;03;46.241;6.778;0.07044;0.013844;1.0;1379.49
facility:3970442;5081;0;36;2.0;5081;2565876.42;O;3;99;24.246;2.261;0.0;0.007085;1.0;504.99
facility:3972925;11345;1127;183;4.0;11345;29495577.9;O;3;03;35.313;6.662;0.099339;0.01613;1.0;2599.87
facility:3983730;6678;667;276;6.0;6678;38161625.69;I;1;99;60.826;9.007;0.09988;0.04133;1.0;5714.53
facility:3984338;189;42;3;10.0;189;1388900.73;B;1;03;58.169;12.651;0.222222;0.015873;1.0;7348.68
facility:3987884;9088;404;1467;5.0;9088;14464847.04;S;1;03;34.274;7.199;0.044454;0.161422;1.0;1591.64
facility:4001303;14175;376;199;4.0;14175;27265370.46;O;3;99;32.904;8.349;0.026526;0.014039;1.0;1923.48
facility:4001958;665;29;119;3.0;665;419656.31;B;3;03;43.191;3.788;0.043609;0.178947;1.0;631.06
facility:4002385;339;20;84;3.0;339;219667.94;B;1;99;52.655;3.9;0.058997;0.247788;1.0;647.99
facility:4002768;76;0;15;1.0;76;46785.88;B;1;03;46.868;1.237;0.0;0.197368;1.0;615.6
facility:4003039;269;13;46;3.0;269;212984.39;B;3;03;50.234;4.234;0.048327;0.171004;1.0;791.76
facility:4003357;88;0;0;2.5;88;34761.36;J;1;03;53.716;2.898;0.0;0.0;1.0;395.02
facility:4004787;1581;68;103;2.25;1581;748752.72;O;3;05;28.848;3.818;0.043011;0.065149;1.0;473.59
facility:4004876;141;1;15;3.0;141;46985.75;J;1;99;47.397;3.667;0.007092;0.106383;1.0;333.23
facility:4005732;1519;14;62;2.0;1519;602546.42;O;3;03;31.092;2.34;0.009217;0.040816;1.0;396.67
facility:4005759;596;68;154;2.25;596;432171.12;O;3;03;46.757;5.597;0.114094;0.258389;1.0;725.12
facility:4005775;16832;9;5;0.0;16832;40787665.51;S;1;99;37.587;0.603;0.000535;0.000297;1.0;2423.22
facility:4006429;2241;29;308;2.0;2241;1001578.15;O;3;03;31.635;2.779;0.012941;0.137439;1.0;446.93
facility:4007514;850;0;0;2.0;850;238900.98;K;3;99;41.189;2.524;0.0;0.0;1.0;281.06
facility:4008065;51;0;0;1.0;51;2409.82;A;3;03;47.745;1.0;0.0;0.0;1.0;47.25
facility:4008081;54;0;1;2.75;54;16361.55;A;3;99;50.778;2.963;0.0;0.018519;1.0;302.99
facility:4008774;7;0;0;3.5;7;3070.19;A;1;03;58.429;6.286;0.0;0.0;1.0;438.6
facility:4009045;76;0;0;4.5;76;34916.53;J;3;03;52.132;4.513;0.0;0.0;1.0;459.43
facility:4009444;3628;52;41;2.0;3628;4490781.3;O;3;03;34.637;3.083;0.014333;0.011301;1.0;1237.81
facility:4009622;6149;487;309;3.0;6149;5856073.99;O;3;03;41.583;4.513;0.0792;0.050252;1.0;952.36
facility:4009819;23;0;0;1.25;23;6476.8;A;1;03;63.609;1.565;0.0;0.0;1.0;281.6
facility:4010779;1474;92;123;3.0;1474;1239827.59;S;1;03;50.093;5.421;0.062415;0.083446;1.0;841.13
facility:4010825;293;17;39;3.0;293;207141.13;B;3;03;51.355;3.87;0.05802;0.133106;1.0;706.97
facility:4013034;41;2;17;2.0;41;25483.76;J;1;03;58.902;3.39;0.04878;0.414634;1.0;621.56
facility:4013484;2766;383;104;19.0;2766;16642791.45;B;1;03;53.535;20.11;0.138467;0.037599;1.0;6016.92
facility:4014111;4537;9;52;2.0;4537;2707756.06;O;3;03;25.372;3.073;0.001984;0.011461;1.0;596.82
facility:4014138;689;106;82;6.0;689;1777911.04;B;1;03;62.965;7.2;0.153846;0.119013;1.0;2580.42
facility:4014235;2831;141;91;4.0;2831;3783149.35;J;3;99;26.531;4.777;0.049806;0.032144;1.0;1336.33
facility:4014359;88;13;29;4.0;88;71658.07;B;3;99;61.08;6.636;0.147727;0.329545;1.0;814.3
facility:4014715;136;17;47;3.0;136;86848.24;B;3;03;60.301;6.324;0.125;0.345588;1.0;638.59
facility:4018044;205;2;10;2.0;205;83082.25;O;3;05;35.649;3.054;0.009756;0.04878;1.0;405.28
facility:4020197;242;0;8;2.0;242;100994.94;O;3;03;36.62;2.149;0.0;0.033058;1.0;417.33
facility:4020383;153;2;28;6.0;153;69855.62;A;3;03;48.294;7.013;0.013072;0.183007;1.0;456.57
facility:4020405;356;1;26;3.0;356;67702.6;F;3;03;32.904;4.051;0.002809;0.073034;1.0;190.18
facility:4020472;14;0;0;3.0;14;6794.22;J;3;03;49.286;4.286;0.0;0.0;1.0;485.3
facility:4020510;425;7;34;1.0;425;201589.57;O;3;03;32.412;1.852;0.016471;0.08;1.0;474.33
facility:4021185;164;7;28;2.0;164;55621.65;J;1;03;55.811;2.61;0.042683;0.170732;1.0;339.16
facility:4021460;328;0;0;2.0;328;139747.89;O;3;03;41.079;2.982;0.0;0.0;1.0;426.06
facility:4022068;363;0;4;3.0;363;122155.54;I;3;03;50.03;2.603;0.0;0.011019;1.0;336.52
facility:4022262;340;5;0;3.0;340;184565.79;A;3;03;44.6;3.441;0.014706;0.0;1.0;542.84
facility:4022416;336;15;4;3.0;336;205621.32;O;3;03;43.815;3.854;0.044643;0.011905;1.0;611.97
facility:4022718;2878;129;283;3.0;2878;3688168.64;B;1;99;45.708;5.309;0.044823;0.098332;1.0;1281.5
facility:4022750;419;17;112;2.75;419;169197.15;O;3;03;44.893;3.403;0.040573;0.267303;1.0;403.81
facility:4022807;823;44;159;2.0;823;425682.95;O;3;03;45.536;3.522;0.053463;0.193196;1.0;517.23
facility:4023463;637;21;52;3.0;637;391683.99;A;3;03;41.901;3.697;0.032967;0.081633;1.0;614.89
facility:4023536;665;6;0;3.0;665;414319.26;A;3;03;35.208;2.904;0.009023;0.0;1.0;623.04
facility:4024222;596;40;48;2.0;596;282846.78;O;3;03;45.263;3.0;0.067114;0.080537;1.0;474.58
facility:4024303;463;35;11;3.0;463;263594.51;O;3;03;44.423;3.268;0.075594;0.023758;1.0;569.32
facility:4024370;117;0;0;3.0;117;81109.97;B;1;03;59.487;4.214;0.0;0.0;1.0;693.25
facility:4025121;187;8;28;2.0;187;83338.95;I;1;99;53.909;3.289;0.042781;0.149733;1.0;445.66
facility:4025148;694;33;22;2.75;694;334153.56;J;3;03;41.83;4.549;0.04755;0.0317;1.0;481.49
facility:4026640;732;11;128;1.0;732;268398.26;O;3;03;35.245;3.322;0.015027;0.174863;1.0;366.66
facility:4026675;93;11;16;3.0;93;42888.28;J;1;03;56.688;4.161;0.11828;0.172043;1.0;461.16
facility:4026756;1136;0;0;3.0;1136;531831.65;I;3;99;41.784;2.945;0.0;0.0;1.0;468.16
facility:4026772;3473;26;23;2.0;3473;1719204.84;O;3;03;40.18;1.949;0.007486;0.006623;1.0;495.02
facility:4026896;7627;621;647;2.0;7627;11552548.2;O;3;99;34.446;5.047;0.081421;0.08483;1.0;1514.69
facility:4028155;6167;828;105;4.5;6167;12677941.35;K;1;03;51.056;7.471;0.134263;0.017026;1.0;2055.77
facility:4028414;621;0;0;0.0;621;280920.38;K;3;03;36.072;0.746;0.0;0.0;1.0;452.37
facility:4028511;1103;47;239;2.0;1103;398921.83;O;3;03;40.12;3.298;0.042611;0.216682;1.0;361.67
facility:4028740;1288;68;160;2.0;1288;653548.92;O;3;03;46.358;2.53;0.052795;0.124224;1.0;507.41
facility:4028759;207;5;28;3.0;207;90295.57;O;3;99;40.271;3.048;0.024155;0.135266;1.0;436.21
facility:4029526;1675;45;32;1.0;1675;971723.53;O;3;03;39.973;2.039;0.026866;0.019104;1.0;580.13
facility:4029607;1078;41;49;2.0;1078;583716.43;S;3;01;47.267;2.711;0.038033;0.045455;1.0;541.48
facility:4029801;1019;29;8;3.0;1019;476685.59;O;3;03;42.179;3.675;0.028459;0.007851;1.0;467.8
facility:4029844;210;29;62;2.0;210;79496.83;O;3;03;50.862;4.862;0.138095;0.295238;1.0;378.56
facility:4032101;125;0;0;2.5;125;54310.83;I;3;03;57.52;3.472;0.0;0.0;1.0;434.49
facility:4032497;558;0;0;2.0;558;244696.1;O;3;03;38.147;1.694;0.0;0.0;1.0;438.52
facility:4032594;1089;17;1;2.0;1089;553456.77;O;3;03;39.042;2.502;0.015611;0.000918;1.0;508.22
facility:4032691;295;10;17;2.5;295;146836.52;O;3;03;46.969;3.593;0.033898;0.057627;1.0;497.75
facility:4032829;210;0;0;2.0;210;64103.25;O;3;03;25.548;1.724;0.0;0.0;1.0;305.25
facility:4032837;589;33;173;2.0;589;317036.46;O;3;03;48.57;2.932;0.056027;0.293718;1.0;538.26
facility:4033043;191;7;14;2.0;191;151793.26;O;3;03;43.351;3.466;0.036649;0.073298;1.0;794.73
facility:4033256;304;3;5;3.0;304;132561.64;O;3;03;41.523;3.595;0.009868;0.016447;1.0;436.06
facility:4033418;648;32;62;2.0;648;303359.3;O;3;03;46.81;3.64;0.049383;0.095679;1.0;468.15
facility:4034236;11352;359;267;3.0;11352;25883041.57;I;1;03;52.616;5.449;0.031624;0.02352;1.0;2280.04
facility:4041690;653;50;122;3.0;653;312952.89;J;1;99;54.499;4.207;0.07657;0.18683;1.0;479.25
facility:4042085;9838;421;113;2.5;9838;20958555.56;O;3;01;45.966;4.319;0.042793;0.011486;1.0;2130.37
facility:4042107;1399;113;34;3.0;1399;5164640.93;I;1;01;67.037;4.39;0.080772;0.024303;1.0;3691.67
facility:4044916;11290;349;227;4.0;11290;34384513.72;K;3;03;46.479;6.459;0.030912;0.020106;1.0;3045.57
facility:4047613;1175;98;623;2.25;1175;910920.79;B;1;99;60.386;3.213;0.083404;0.530213;1.0;775.25
facility:4048660;20;1;3;4.75;20;28084.59;B;1;99;64.9;4.7;0.05;0.15;1.0;1404.23
facility:4049020;7565;791;202;3.0;7565;20020335.35;O;3;01;46.668;4.532;0.10456;0.026702;1.0;2646.44
facility:4051165;2789;301;206;2.0;2789;13528794.58;B;1;01;50.411;4.47;0.107924;0.073862;1.0;4850.77
facility:4051181;538;20;44;3.0;538;304529.24;A;3;01;55.007;2.991;0.037175;0.081784;1.0;566.04
facility:4051513;446;25;66;4.0;446;297865.37;B;3;01;63.756;5.155;0.056054;0.147982;1.0;667.86
facility:4052536;442;5;7;2.0;442;209715.07;A;3;01;42.48;2.335;0.011312;0.015837;1.0;474.47
facility:4052617;182;7;35;3.0;182;113550.37;B;1;01;61.038;3.89;0.038462;0.192308;1.0;623.9
facility:4053214;404;11;154;3.0;404;381323.58;B;3;01;56.262;3.762;0.027228;0.381188;1.0;943.87
facility:4054695;2341;149;243;2.0;2341;5053933.76;B;3;01;44.119;3.29;0.063648;0.103802;1.0;2158.88
facility:4054954;384;11;17;3.0;384;244360.07;O;3;99;49.682;3.023;0.028646;0.044271;1.0;636.35
facility:4055683;601;19;76;2.5;601;269026.47;N;3;01;51.323;3.146;0.031614;0.126456;1.0;447.63
facility:4055748;3278;124;539;2.0;3278;1689064.46;O;3;03;41.128;3.106;0.037828;0.16443;1.0;515.27
facility:4056264;162;0;0;2.0;162;89134.57;J;3;01;57.136;2.889;0.0;0.0;1.0;550.21
facility:4056752;8988;760;127;2.0;8988;25633632.56;O;3;01;39.014;4.2;0.084557;0.01413;1.0;2851.98
facility:4057058;431;15;91;3.0;431;245234.62;B;1;01;55.817;3.492;0.034803;0.211137;1.0;568.99
